LLC_loads,page_faults,Input Size,cpu_migrations,LLC_load_misses,cache_references,cycles,instructions,bus_cycles,ref_cycles,LLC_store_misses_percent,minor_faults,cpu_clock,branch_misses,branches_instructions,time,user_time,sys_time
3346038,68971,1,6,35307,14367530,604852840,699115909,27374480,632145143,1.512907124145268,68971,521.32,3273788,153480632,0.002,0.003,0.0
3595939,69320,1,4,19146,12983277,577835978,670896623,30331525,737117734,1.0448114573605758,69320,522.73,3286606,148967532,0.002,0.003,0.0
3218373,68987,1,4,60062,15228422,632469206,755353766,29869605,668023450,1.2585513237335093,68987,524.95,3635876,168221894,0.002,0.002,0.0
3701604,69307,1,1,22947,12501298,497370752,623023230,31408809,725164220,0.5907032591002743,69307,520.4,3468177,153969806,0.002,0.002,0.0
3343007,68989,1,16,46130,14290627,569130671,693876578,29012689,690899977,1.53937957585534,68989,525.28,3482020,157321937,0.003,0.003,0.0
3880026,69019,1,10,33957,11949678,488686211,592099028,32328437,766335369,0.5914545817827619,69019,522.31,3663746,156341003,0.002,0.003,0.0
3452930,68347,1,7,21770,13103784,522229619,645861425,30958794,711255364,0.6347871297641726,68347,515.82,3562742,157316847,0.002,0.003,0.0
40765913,180707,1,35,10158053,311879007,5967847560,5683508373,301762850,6652234170,38.0032275371854,180705,3338.54,6715305,429818303,0.298,2.257,0.607
1064026825,354361,2,6,45919777,2447870794,29002793162,17702211302,1317963119,29074964756,13.84154778477382,354361,13470.61,6538973,737868350,12.962,12.252,0.695
792013639,367554,2,15,47704735,1914028335,25074108168,16920461283,1147249776,25287719647,17.70095180175745,367554,11724.24,7281951,803483131,5.814,10.494,0.71
3702928,69279,2,9,28704,11948082,496818498,607372860,34741491,821249552,0.7769161658758851,69279,522.26,3986751,172185197,0.002,0.003,0.0
804353516,392059,2,38,48188628,1982647946,26226640073,17773420945,1204366965,26553580261,20.61848564278892,392059,12325.51,8922343,836038949,3.174,10.964,0.847
3479566,69582,2,11,93548,13112591,497498811,657652172,31636631,707619944,0.9687530273532104,69582,528.72,3714353,161912748,0.003,0.001,0.001
3557104,68890,2,1,44241,12798684,524010970,660854137,26827342,693141000,0.7493118297688425,68890,522.83,3142576,142724893,0.002,0.003,0.0
3172635,69329,2,1,32147,15200922,649926669,767570678,28659236,643379058,0.916324934103332,69329,520.84,3362366,166626344,0.002,0.001,0.001
264104984,377919,2,19,43902366,1088916666,19868212078,17761839246,918251986,20228667988,34.76163382480777,377917,9481.58,9729785,875143122,1.347,8.045,0.932
3285351,68651,2,6,37171,14716785,651329192,742470699,27247540,649490632,1.2049893244116836,68651,520.54,3227382,154497597,0.003,0.001,0.001
3888370,68648,2,4,40940,12487970,510509329,652706605,32363313,768345359,0.6530412083588857,68648,520.04,3784398,164777373,0.002,0.002,0.0
3484094,68589,2,3,21619,13800196,596470988,707608611,29224158,672024992,0.8596451667777181,68589,520.1,3396522,150441825,0.002,0.003,0.0
3763415,68693,2,7,19519,11901354,502085814,626055793,33104267,752696305,0.768519714513371,68693,521.37,3690353,159148096,0.003,0.001,0.001
3577299,68639,2,4,61970,14288694,608041349,729006054,28193332,705107325,0.9454038153879,68639,522.74,3085562,138076697,0.002,0.003,0.0
4023096,69176,2,4,33692,11255889,480133547,590075172,33321374,790806662,0.5502350796442139,69176,524.66,3439684,145999892,0.002,0.001,0.001
3630869,69625,2,2,21824,12462054,509337094,653015708,30866781,707348869,0.5032978650058603,69625,523.2,3557466,163026813,0.002,0.002,0.0
290659731,384515,2,67,52401688,1213975028,26103882370,17392480799,1214148304,26679312039,39.26598290949202,384513,12499.08,9373398,856512097,1.07,10.788,1.224
5197224,85826,0,5,503540,17157304,1076580825,1625012519,52476284,1223769395,1.6738464077985973,85826,775.93,6194990,306471118,0.257,0.221,0.036
4782323,85186,0,10,411961,17815546,1118787422,1653783788,57540488,1291280005,1.5823894232945663,85186,798.39,5977872,285477085,0.17,0.233,0.044
4805532,84845,0,4,37284,18551007,1135759438,1731180498,61031991,1350543170,1.1958825649857814,84845,813.38,6893747,333206485,0.146,0.255,0.05
4576074,84857,0,7,67722,16540390,978156581,1517248978,58096213,1331800029,1.1581087380195758,84857,820.24,6699314,309499744,0.125,0.256,0.051
5723160,86286,0,4,546743,17147513,892074103,1298639998,57232576,1366004201,1.828265569416946,86285,829.17,7015491,318686318,0.113,0.241,0.07
4783891,85219,0,4,167610,23206629,1224148158,1961978948,63804278,1384581591,1.264874798194173,85217,875.76,6484772,333581280,0.116,0.287,0.082
4316465,84902,0,8,136262,23470146,1280200277,1940823885,61665578,1192243655,1.701097103482944,84898,891.46,5382867,320437315,0.111,0.301,0.084
5903039,85817,0,4,251178,17007523,1155362520,1899736268,69142040,1486766765,2.6735208811588,85813,912.27,8586494,401629943,0.108,0.306,0.096
4460015,85890,0,8,573610,24057450,1524846758,1707203875,59633437,1411181104,4.7248143310925474,85884,969.74,5601672,329614819,0.11,0.374,0.092
6424593,85601,0,10,555460,17872861,1211955296,1617927907,80565404,1794504788,3.796432529689462,85594,1017.53,10149228,462076087,0.111,0.392,0.122
7168941,84925,0,10,825638,17361956,1182954830,1390141440,85533186,1934991714,4.454078525425099,84919,1063.34,10125060,460259616,0.112,0.401,0.164
5251660,85232,0,9,499431,24265393,1611105505,2246802535,88893719,1763640248,5.337478301908279,85223,1146.23,9620354,507858998,0.115,0.393,0.262
7010501,85246,0,3,939053,20386871,1700924772,1710199170,88548329,2112611045,10.260770438646336,85238,1201.01,6873585,398055886,0.115,0.519,0.191
6183077,85259,0,14,770098,21107508,1656242047,1831052517,108892994,2436427329,4.582679988078258,85248,1320.05,11137358,616828459,0.121,0.516,0.319
5481099,85381,0,17,421947,27023873,2048410038,2969797626,105817072,2117536264,9.030280683525644,85370,1354.28,9643491,636783282,0.12,0.451,0.417
7228006,86035,0,16,885735,19804256,2340677465,3325612064,123983010,2320760536,7.5883506031033585,86024,1500.92,8231662,739941905,0.125,0.602,0.408
5856731,84473,1,6,84038,25036563,3282902172,7257398375,157015426,3524655175,2.906933941924424,84473,1785.97,14412388,1230230144,1.272,1.229,0.04
6088774,85168,1,9,127297,30785678,3376185614,7251114126,162749338,3592692559,1.163217230970217,85168,1847.22,14067084,1242619112,0.701,1.281,0.048
6438103,84523,1,9,184982,34355323,3487532702,7354212578,162088131,3535420817,1.3189830682845742,84523,1885.12,14712303,1242469954,0.508,1.304,0.068
7799537,85290,1,5,169168,30786700,3509173686,7456117796,167415910,3734394685,1.1657277583237684,85290,1910.59,14645176,1292624851,0.405,1.328,0.068
8190441,85881,1,6,852485,32898337,3449266549,7173106529,171741509,3841980638,2.1703240581701597,85881,1939.16,16242496,1268963820,0.344,1.351,0.068
7179607,84987,1,5,117798,39649817,3593291581,7512552828,174345983,3605565074,1.2464519858655667,84984,1971.58,16393572,1291883451,0.304,1.379,0.081
10378139,85814,1,8,1245798,30348834,3714157022,7518195605,185757403,4167232915,7.062305353689396,85811,2120.04,14986124,1219814363,0.297,1.474,0.144
8353226,84774,1,11,551381,34391110,3766260902,8172703825,186282455,4116263289,4.332899643825451,84770,2101.68,16563070,1311248934,0.265,1.458,0.136
7565480,84869,1,7,852265,41935962,4194782180,7987363312,187868653,4008687379,8.896384469795622,84865,2201.26,16956044,1339289063,0.258,1.553,0.152
11383550,86215,1,9,2111538,30031385,4183709121,7862951571,200772778,4604457624,7.897712588643856,86210,2353.31,14186172,1342465927,0.256,1.648,0.208
11394864,84946,1,11,1886171,35677902,4295945683,8020184161,211478049,4739246791,6.888195997418986,84939,2419.38,13976915,1436430010,0.248,1.72,0.214
11219430,85860,1,13,1653138,36215001,4427014616,8290805461,223895441,4970542408,8.492008401136701,85850,2519.56,15246746,1425245419,0.242,1.788,0.245
11428365,85597,1,14,1922441,39556590,4848695284,8422215521,237973974,5237525021,12.37956263810215,85587,2669.68,15974397,1551494951,0.243,1.76,0.437
11950594,85269,1,15,1746077,41858775,4849809643,8188347294,249350759,5545864360,13.983731097573434,85259,2786.33,17557565,1551652219,0.24,1.852,0.476
12625507,85295,1,16,2167207,40489356,5614960364,8462184004,254781164,5706210201,19.853106424430734,85284,2957.34,20177307,1598537010,0.242,1.948,0.558
13299633,85307,1,32,2270685,38916083,5698567292,8724303110,266571500,5959299860,21.06564829542883,85295,3106.18,20010401,1621673046,0.242,1.961,0.692
20036320,293970,2,10,8116396,84093108,22473553011,53098736629,1027111465,22648540470,7.427482262256041,293970,10539.01,74998101,8523024835,10.026,9.405,0.611
25498451,306891,2,10,10056477,90817563,23594937483,54565301239,1085761139,23908936147,7.845609158548525,306891,11087.41,82325478,8730040714,6.004,9.986,0.58
29863625,308244,2,8,11143350,96414621,24020342214,54691459800,1098797510,24246025389,7.507298315756919,308244,11272.35,81693970,8786389669,4.587,10.182,0.577
32829924,307535,2,9,11081273,105206350,25156553047,56716613638,1152240465,25456650694,7.967728054005063,307535,11840.11,84419760,9031766768,4.048,10.753,0.58
33226993,311526,2,21,10696689,128161691,26674384778,56824607449,1220177048,26874288916,11.286982630704165,311525,12501.96,84995669,9167712627,3.811,11.304,0.703
40486355,309091,2,31,14995464,125826067,27249092614,57582643129,1247327927,27517828018,13.829084715877771,309088,12824.7,85829784,9159435308,3.585,11.536,0.804
40941597,308295,2,16,14783083,131703780,27945580977,57859455659,1282142234,28154694750,14.683240354834163,308291,13097.3,86406593,9305952058,3.445,11.822,0.799
39765159,307465,2,24,12702099,145365607,28575725214,57552261473,1305531762,28531555285,18.14011684650156,307461,13345.87,86602962,9328447370,3.373,12.039,0.833
44694250,306132,2,24,16965114,147189163,29597869806,57446252555,1367526997,30114946519,17.85208885980695,306126,13933.11,92693935,9453377468,3.334,12.376,1.124
50967760,305674,2,27,19912428,155353995,31496221491,59373351531,1439202916,31717968054,19.427496899630302,305667,14784.96,92955389,9653404591,3.385,12.961,1.443
52492014,305908,2,16,19987157,167073864,32020934874,59209141775,1458499981,32019937546,20.12848946192115,305900,14989.72,94636433,9658298272,3.302,13.169,1.459
53196617,305720,2,28,19640770,166325394,33192863897,57830457921,1545751849,33995804902,24.19143084547899,305711,15766.78,97619633,9668830237,3.333,13.447,2.029
56850965,305514,2,33,20749769,177687853,34266166665,59409418107,1575387834,34700194192,21.51988751270635,305504,16204.02,99386030,9682223190,3.271,13.416,2.561
60290751,305227,2,31,22124310,185530085,36379559510,58514454374,1685829845,37213229806,23.43727281384364,305210,17305.44,102229952,9847331437,3.344,13.751,3.396
63917326,304984,2,29,23598165,200648733,37967067736,60059196363,1746923278,38430383358,24.04418453420346,304977,17971.26,103672258,10065778216,3.313,14.109,3.803
67173182,304102,2,35,23570478,206895644,41133912090,61624693020,1880061302,41414893446,27.680716333148936,304088,19400.61,107544675,10289918772,3.353,14.47,4.983
4954789,70368,0,10,75073,17730744,1427448902,2175286487,71832650,1617960753,1.44857917789223,70368,952.01,7104498,409716911,0.421,0.413,0.008
5812281,71066,0,3,181046,18266852,1460019347,2189858412,79711599,1788795009,0.8037884948249356,71066,1006.2,7634495,401844462,0.247,0.467,0.008
5794759,71454,0,3,139882,21089380,1631518311,2375473524,82425964,1762327871,0.6107565982266917,71454,1050.56,8092319,426703316,0.185,0.516,0.0
5632783,71114,0,10,469353,25526471,1758666560,2273847299,92280875,2071751301,4.978859892112553,71114,1185.32,8385858,452743385,0.185,0.571,0.092
5567343,71036,0,3,43011,28101224,2020499882,2522321649,87922482,1986262289,1.3842792880508494,71036,1180.47,8076797,415390931,0.15,0.584,0.073
6253233,71541,0,8,38197,26420638,1773833872,2259825216,91519897,2059057683,1.1953384281528112,71541,1215.91,8841638,449803193,0.136,0.538,0.157
7397448,70501,0,5,727863,29978448,2383456668,2658717192,124828059,2688310888,9.922747344729348,70501,1484.71,10408190,519966642,0.172,0.684,0.327
7424487,71495,0,7,58746,28920475,2304810202,2565756842,106809656,2450080587,0.4459666298982593,71495,1384.75,9391882,448866349,0.137,0.647,0.25
7831405,70473,0,5,72282,28491813,2369168443,2707351136,120547734,2647964881,0.8085534564443186,70473,1471.03,10022430,477866422,0.138,0.677,0.322
8556936,70796,0,10,1076528,37532062,3418804070,3130338745,158794992,3360340189,10.059373082656355,70796,1901.58,11281071,552885569,0.182,0.798,0.689
8335330,70679,0,11,97071,38063167,2715583931,2943378388,131602506,2904674851,1.2175387891849756,70679,1625.41,10984638,525682804,0.135,0.708,0.472
8793097,71234,0,13,222019,36332038,2895673617,2774303154,136666141,2865728227,0.6860404020555582,71234,1745.3,11409528,528516961,0.14,0.75,0.569
9807961,71191,0,17,200758,37362362,3238061302,2943730458,151881380,3139553459,0.6553378385560611,71191,1836.67,11902564,530296414,0.141,0.799,0.632
10166912,70625,0,13,214861,35404180,3150818578,2862734230,154461705,3463850778,0.7312054207226172,70625,1921.06,12252255,543890846,0.141,0.835,0.692
10391084,70554,0,26,63834,35515139,3122314977,2768439585,172225349,3777197965,0.6665206254216319,70554,1991.25,12230980,577131312,0.138,0.848,0.757
10456305,70392,0,26,528999,40766647,4134384186,3190698154,200378287,3998352350,4.662845591548386,70392,2326.67,13429594,639401794,0.156,0.815,1.151
174823750,70249,1,6,47936,1239670015,7089423574,10476434457,329831113,7272250071,0.8102854819110876,70249,3527.85,9334115,1666927170,3.002,2.996,0.005
179745980,71937,1,16,154264,1251383576,7276242915,10666798017,330025725,7317632123,1.90510313763628,71937,3580.39,9746015,1696358061,1.545,3.034,0.008
184453036,69951,1,11,81929,1201950116,7108763997,10317994716,329345463,7316056581,1.5856318146695882,69951,3585.64,8669425,1660825924,1.046,3.04,0.013
180473504,70926,1,14,38673,1237386801,7313472795,10625233234,331040539,7365418879,1.106864742855036,70926,3614.41,9473213,1638363493,0.801,3.066,0.012
180725978,71608,1,22,294774,1248784107,7256275969,10576248627,338939820,7502692107,1.36085768791018,71608,3636.12,9714114,1693256579,0.654,3.091,0.009
184198622,70332,1,24,233068,1219947455,7130801972,10374252849,340888013,7543542956,2.278322541087102,70332,3677.59,10501004,1692447251,0.559,3.127,0.008
181577435,70694,1,18,128827,1223796703,7471720216,10614273188,329764882,7326792980,2.9387303905920303,70694,3641.74,8757216,1630461711,0.481,3.095,0.013
178251567,70352,1,14,59659,1262094519,7341185196,10647220774,344697815,7228923491,0.8107789555902211,70352,3692.89,10036776,1686769309,0.433,3.148,0.012
180616867,71030,1,26,205351,1258486194,7251433957,10475289727,346210050,7579912451,1.6605587443113978,71030,3688.7,10257487,1676843796,0.391,3.149,0.0
174364323,71340,1,12,157404,1286116094,7529939256,10793475255,347061813,7353880344,1.1475538716312004,71339,3751.53,10090589,1698437482,0.36,3.187,0.025
183973678,69967,1,22,228581,1235439623,7546505559,10589856354,339035684,7555471260,1.850250951561212,69967,3751.11,9712054,1597242111,0.332,3.203,0.02
171888711,71376,1,16,277741,1257277313,7540613612,10691343331,349899480,7114883440,2.4415946080035718,71376,3774.12,9558571,1690154425,0.31,3.201,0.036
178052729,70320,1,27,297479,1205570076,8320684427,10275379876,412241299,9157540756,1.0192560547702223,70320,4387.78,9940800,1655028341,0.338,3.839,0.016
187700275,70751,1,19,279396,1197421229,7772044794,9980039545,398160347,8798772053,1.360314044742644,70751,4191.25,11010037,1660997492,0.304,3.648,0.004
185901200,70843,1,27,239460,1138309376,8159225769,9799749508,410369161,9243898484,0.967190810707356,70843,4467.54,9772269,1609873315,0.306,3.891,0.044
183609735,70391,1,25,207272,1224942087,8761270062,10806438194,381553811,8546991054,1.471415865004464,70391,4275.94,9624241,1566389250,0.277,3.705,0.036
738708718,70567,2,8,310788,5101687792,26811215381,40503616456,1225723182,26935301470,1.7065628056307354,70567,12505.16,23648751,6159550342,11.982,11.969,0.0
731841160,72395,2,11,804823,5116432369,26770338048,40406699170,1221480975,26854686712,1.976564523463408,72395,12480.13,22187198,6137403415,5.998,11.934,0.012
753679275,72319,2,15,385934,5098330806,26866181801,40133991797,1237213927,27231975888,1.7653901924657596,72319,12616.93,23723939,6156265440,4.062,12.076,0.013
734507395,73398,2,18,295478,5108599742,27260346550,40428339152,1232087260,27164183481,1.1817842368293925,73398,12680.69,21488889,6143316546,3.071,12.111,0.036
731722513,72520,2,15,707470,5131788691,27357809857,40506729965,1254699207,27404699615,2.26464743321396,72520,12790.04,22709668,6148697083,2.486,12.211,0.04
745945289,72213,2,19,127143,5113010377,27403114138,40267508667,1255296395,27657481484,1.548117628794806,72212,12823.78,21797061,6174681932,2.093,12.27,0.024
744814826,71485,2,36,434104,5101210777,27109210790,40076886569,1256121553,27686269400,1.5042718247145046,71485,12805.5,22209773,6129716564,1.794,12.217,0.06
744093061,73345,2,21,416364,5044103123,27468129271,40013341218,1269988699,27980512394,1.562389286473464,73345,12964.99,22362897,6131774297,1.597,12.365,0.068
748014501,72551,2,11,316175,5093890533,27910374884,40159897741,1286005496,28327711188,0.9142613036704472,72551,13119.09,21555449,6137585919,1.445,12.521,0.064
747173926,73878,2,20,680854,5097886081,27658924287,40003404133,1283516106,28337181976,2.0952281132148705,73878,13102.79,22328762,6127667989,1.298,12.49,0.076
747273627,73498,2,24,388505,5103693072,28176568990,40285866277,1273196734,28165893804,1.8614311392243743,73498,13159.37,23129105,6082568190,1.19,12.569,0.056
754773902,72340,2,24,600539,5030188238,27968437912,39574700137,1305932313,28898157239,2.18956282118525,72340,13426.75,22552839,6077022626,1.117,12.834,0.06
748958208,70701,2,21,666340,5100003834,27734289529,39851570516,1300715147,28660563399,2.3607788956674494,70701,13222.37,24396324,6124490364,1.027,12.614,0.081
755747287,70711,2,46,418869,5131113560,30585465779,40526171011,1392121416,30437655275,2.3078372584771008,70711,14281.57,23547168,6209037505,1.032,13.682,0.076
756422210,73096,2,33,297178,5121449584,34131998859,40467420920,1551951964,34287556528,1.111309594381461,73096,16002.52,23141019,6162583884,1.083,15.381,0.1
754707065,71064,2,29,524349,5018019265,32056640531,39771602514,1481437311,32699795433,2.3362543194998278,71064,15246.62,22223024,6085666821,0.976,14.608,0.113
4176789,69045,0,3,55277,14986793,902658751,1320249669,46117796,1055210469,1.2069210486142423,69045,695.05,5746562,226245240,0.164,0.16,0.004
4592509,69994,0,7,79375,14172256,863843196,1304808635,50569348,1151761698,1.096810817413882,69994,705.19,5887918,225258747,0.099,0.17,0.009
4415812,69012,0,10,100089,16285542,914561715,1300064319,45765014,1065926519,2.553126967578341,69012,706.45,5536104,243070038,0.075,0.174,0.014
3930251,69656,0,19,44991,16633026,928761283,1328396684,50469774,973635020,1.380227035635134,69656,714.01,6126641,240283519,0.062,0.181,0.011
4064626,69672,0,16,60956,15600138,880396081,1372818090,45390911,938826121,1.8157050139077096,69672,726.76,5999780,253810336,0.056,0.152,0.05
3633463,68996,0,5,20653,19558399,943728667,1330535961,39578563,912368907,0.6825617226113767,68994,721.13,5252858,249796464,0.05,0.195,0.009
4315659,70375,0,23,41046,15242695,721308273,1002962499,45755676,1118012933,0.9308058632211116,70375,752.11,4997617,197288608,0.051,0.198,0.036
5655708,70067,0,32,124844,13642488,754133315,1254700500,51446359,1189708846,0.8992852153482244,70064,741.49,6324517,261891169,0.045,0.21,0.007
3944628,70034,0,11,31273,20800264,949708141,1188953466,41294559,968519774,1.321243326862412,70029,737.18,4894482,201266065,0.044,0.178,0.047
3504706,69740,0,27,41106,18710639,1035202771,1436476007,47441409,899747106,1.1783091006387876,69740,747.39,6136671,267527627,0.042,0.19,0.039
3932297,69776,0,21,41991,17297053,775413257,925170578,43765738,1082428150,1.4611771420261128,69770,769.44,4365843,174697396,0.042,0.202,0.051
4081000,69523,0,16,24356,21784860,974073022,1205894264,43449115,1080621478,0.6216158007330091,69523,758.06,4750931,193294618,0.04,0.2,0.045
4029876,70142,0,22,69374,16418402,994357026,1555893288,55066258,848555676,2.177333231045371,70139,806.55,6538567,280836304,0.043,0.214,0.081
4404100,69751,0,36,54408,15027806,637146235,771012453,55203065,1287186600,0.8395479394964576,69743,805.4,6129814,235747111,0.042,0.254,0.046
3991083,70033,0,30,51525,19644598,1154622843,1536885688,42694581,960188369,2.257508367923389,70028,835.21,7156153,316225634,0.043,0.15,0.184
5617176,69780,0,26,77543,14275618,641849496,1077123902,59805316,1349836495,0.5171542563220731,69775,833.83,6696920,290024591,0.043,0.299,0.037
9921113,70981,1,20,251071,25057029,4551180824,8387060166,212514684,4789044367,1.5207326241481525,70981,2379.09,32517929,986098183,1.844,1.822,0.02
9513121,70157,1,13,163908,28996289,4606877826,8454707596,216362003,4756002640,0.983838221220496,70157,2395.16,32057840,1009770267,0.987,1.838,0.026
11607915,71663,1,25,275119,32103267,4824980195,8326220949,230317022,5087682685,2.238331446506661,71663,2531.37,33925450,1035153667,0.742,1.98,0.022
12136606,71099,1,11,244412,31014449,4752397680,8301389359,226782540,4884425260,2.7484506300996667,71099,2492.73,33909294,1033195198,0.575,1.953,0.02
13390825,70695,1,24,172725,29649408,4730238822,8457581735,233109832,5164821745,0.930319153578296,70695,2538.6,33554803,1034481376,0.492,1.966,0.057
13459007,70021,1,39,184385,31021179,4729291228,8136964743,235108060,5224716803,1.2429727878755032,70021,2580.66,34137665,1032193079,0.436,2.017,0.047
13292276,70749,1,26,95810,33176613,4915593085,8563837314,224638039,4966380454,1.064671621308228,70747,2545.76,34093127,1050048095,0.384,1.963,0.07
13287649,70040,1,24,214082,31694969,4771982081,8437873664,231320207,4799421310,1.0006760074874508,70040,2588.4,33426513,1057846394,0.357,2.016,0.062
13233845,70746,1,13,63563,41787292,5435025103,8604565329,249390918,5244549300,1.1664173598129557,70744,2788.12,34991560,1091664375,0.353,2.208,0.082
14852728,70787,1,12,90780,35332301,4645741398,7935139505,244600131,5485372566,1.1675273876083454,70784,2704.87,33663827,1055423274,0.321,2.084,0.123
13728558,70055,1,38,259953,37998485,5521780776,8712475203,261593261,5406166177,3.08011132741713,70052,2877.44,36047253,1117454634,0.328,2.181,0.212
15008210,70767,1,31,193441,34088837,5444513223,8524821929,267248100,5705875515,0.6951338964941597,70761,2923.54,34839644,1117015089,0.306,2.224,0.209
16294521,71404,1,41,320342,31778241,5109582682,8327536591,263000179,5887966239,2.441334289059618,71397,2886.18,35815509,1111583937,0.291,2.186,0.22
14634947,71057,1,36,159082,38948966,6106063843,8779705867,264132551,5934459901,0.9477268461747166,71050,3123.13,34659915,1129133125,0.297,2.523,0.118
15250348,71088,1,42,187989,37884591,6445841009,8935527928,300746988,6229098376,0.8248349531599187,71078,3346.81,36349085,1208602744,0.305,2.666,0.218
16566346,70753,1,60,208446,33380743,6148576117,8429730430,316663339,6985103542,0.8337096096142853,70745,3389.06,36158979,1108700429,0.292,2.693,0.224
11195736,71315,2,10,102625,30742262,7846624351,14864574500,359411325,7904664532,1.461943954028763,71315,3863.67,55074364,1665042880,3.332,3.305,0.024
13736306,72278,2,10,413223,34559804,7869912402,14953889548,369658024,8224487209,2.147939410962976,72278,3942.56,54901308,1715165898,1.793,3.387,0.024
17703689,72590,2,29,248109,38488684,8102590214,15164217959,377150445,8262707277,1.1588145930629212,72590,4025.77,56677931,1713697495,1.278,3.424,0.072
17389559,71047,2,27,65661,46274037,8422408863,14913287397,397653386,8723660961,1.2529773077167743,71047,4209.79,57121281,1760520004,1.054,3.594,0.099
18586313,71346,2,28,276398,44586938,8538076318,15283338010,393816911,8748240583,2.6667701266276937,71345,4245.81,57194866,1760969915,0.885,3.602,0.134
18442243,71009,2,22,73958,50040941,8397614974,15047987400,384767697,8301509478,0.9564037070901984,71009,4142.43,58373968,1775181744,0.747,3.519,0.115
20345959,71410,2,54,111510,48730184,8927368119,15215849736,406181814,9033329171,1.3191200691777685,71409,4402.87,57959098,1785893610,0.711,3.692,0.219
21870102,71303,2,78,328682,48051030,9490325603,14928744444,453552171,9947198496,1.1961421865145143,71301,4771.03,57926544,1791374617,0.694,4.098,0.19
22757109,71072,2,22,220263,49475786,8417594013,14920292611,410581673,9088144028,1.2805751365344824,71071,4340.21,58986374,1781135359,0.587,3.478,0.388
21444004,70983,2,47,595385,52508802,9139610993,14871253140,440087576,9736375993,4.645186198089268,70978,4673.04,58028058,1822942112,0.583,3.958,0.245
22870289,71298,2,42,813342,55237431,10598450089,15544589321,477642180,10511763942,6.469300845498757,71291,5188.65,59407949,1870598639,0.601,4.394,0.359
22282238,70704,2,59,293338,54172728,10114203498,15573150149,457843974,9979634375,1.2322117662209835,70700,4931.75,58943580,1892677274,0.54,4.203,0.278
24262896,70403,2,35,973307,53479536,9695986446,15012813562,473293113,10491738297,7.746568949396321,70396,5031.21,58808842,1916440250,0.526,4.257,0.353
24343920,71032,2,33,674250,52891828,10847619854,15451634039,513502567,11385588576,4.484412702450321,71028,5422.79,58090476,1916174744,0.533,4.633,0.371
25774322,71412,2,97,713172,55657910,11124966332,15158461747,542002792,12022607587,3.677670310999754,71402,5737.7,60704901,1878631447,0.536,4.877,0.478
24638209,70694,2,106,1771506,55397774,10338299921,15558162714,480336623,10635333672,17.413949183882952,70684,5179.07,59376554,1884851334,0.478,4.239,0.547
4098002,69653,0,10,116009,14317958,667638017,1017327288,40380621,886534451,0.8147968555850905,69653,613.77,4479638,197096728,0.083,0.084,0.0
4140780,70069,0,6,105048,13297802,625564962,935531262,39451455,930631571,0.4359289558819319,70069,616.86,4531296,190167268,0.049,0.08,0.006
4089966,69559,0,15,126717,12720486,663614271,1094141844,38882966,855656345,0.8181119590717493,69559,619.05,4439284,195950127,0.037,0.086,0.0
3400261,70245,0,4,43131,13116419,535984299,664870897,37651961,882432101,0.6806142695323201,70245,617.38,3770356,169667546,0.03,0.085,0.002
3882570,70244,0,5,93208,13461023,672948237,1067265411,31412599,767859467,0.7651439040245849,70244,619.36,4371213,192727570,0.027,0.087,0.002
3181607,69570,0,3,22580,13149848,542476914,677552550,36670862,885798321,0.4428116396846724,69569,616.27,3849263,168322684,0.024,0.082,0.006
4488009,69593,0,5,26895,12900936,623618059,1003828500,39644375,900626964,2.1422390967205054,69593,617.01,4573593,203776285,0.022,0.086,0.003
3428073,70603,0,8,26849,14892697,606248080,752858222,39670561,886895110,0.7313700599733164,70603,620.37,4322794,178253378,0.02,0.088,0.002
3446702,70066,0,10,63925,15776365,541194290,768971120,38824676,831739588,1.4510185062574483,70066,622.53,4787922,214415093,0.02,0.088,0.003
2933387,70840,0,9,20875,14945831,589282027,714315844,37920958,877829865,0.4361754456092898,70837,621.51,3967501,173664176,0.019,0.084,0.007
3515966,70021,0,10,91183,12939637,561527492,675784531,31174287,876675193,0.3962415773322973,70019,621.2,3238976,138443538,0.018,0.09,0.002
4537199,70420,0,10,73482,13331130,525300820,649118628,43434221,997698667,1.6812968106849076,70417,628.68,4410250,205428614,0.019,0.094,0.0
3598958,69816,0,13,25376,14071153,660123740,1214233215,39502459,727053105,1.70362730579659,69813,631.06,4557608,204955496,0.022,0.098,0.005
3628070,70390,0,15,34386,12351295,493991206,633566952,39036273,939458184,0.2599443506665094,70390,635.08,4106233,170629521,0.022,0.103,0.001
3422360,70826,0,25,113926,13697077,542864730,696699555,34099459,945784790,0.6497599184011239,70820,649.0,3708946,151366259,0.02,0.093,0.022
3631822,70127,0,11,61508,12969919,492203117,648764948,43788871,997917718,0.8526135888983004,70123,651.93,4573894,192989171,0.019,0.125,0.0
17752538,70847,1,4,156262,252373796,6352882628,17285406676,301546774,6612888657,1.0228907014633382,70847,3207.86,10344412,1776301150,2.675,2.669,0.006
18029869,71725,1,4,188665,250865290,6313631253,17410526288,296747247,6506656453,0.4462984546767711,71725,3207.21,9264555,1774726853,1.476,2.672,0.006
18338618,71299,1,19,193885,249588852,6326863009,16918463501,300395669,6712320912,3.3234055670312825,71299,3233.36,9522567,1761572060,1.062,2.694,0.008
19085313,70401,1,16,238969,252393171,6276934288,17335486276,300683059,6690333535,0.9538025812916396,70401,3232.22,10113954,1768397796,0.829,2.692,0.008
