benchmarks,input-size,threads,branch-instructions,branch-misses,cache-misses,cache-misses-percent,cache-references,cpu-cycles,instructions,instructions_per_cycle,idle-cycles-backend,idle-cycles-backend-percent,idle-cycles-frontend,idle-cycles-frontend-percent,context-switches,cpu-clock,cpu-used,cpu-migrations,major-faults,minor-faults,page-faults,task-clock,L1-dcache-load-misses,L1-dcache-load-misses-percent,L1-dcache-loads,L1-dcache-prefetch-misses,L1-dcache-prefetches,L1-icache-load-misses,L1-icache-load-misses-percent,L1-icache-loads,L1-icache-prefetches,LLC-load-misses,LLC-load-misses-percent,LLC-loads,LLC-stores,branch-load-misses,branch-loads,dTLB-load-misses,dTLB-load-misses-percent,dTLB-loads,iTLB-load-misses,iTLB-load-misses-percent,iTLB-loads,time,user-time,sys-time,Speedup
7,1,6,2358858899,95550490,16559713,12.788,129498486,12052717913,11504112263,0.95,2611210014,21.66,1638516599,13.59,6451,5.17373,1.973,776,0,141672,141674,5.18081,59868539,1.0,5990416217,3603,80881016,36509112,0.76,4820298209,512745,17908764,13.66,131114946,31477726,95948286,2168958212,994807,0.02,5615907085,316012,0.01,4840745790,0.908,3.156,0.081,3.4414096916299552
7,1,7,2317046393,90692092,19100049,15.451,123618125,12173133439,11394887985,0.94,2904845280,23.86,1494737439,12.28,7176,5.24428,2.028,836,0,143509,143510,5.25115,72326497,1.22,5920787815,4079,86467018,31911703,0.69,4629159074,516144,19448632,14.38,135237531,29715911,98190633,2284188302,950431,0.02,5862934350,296634,0.01,4745727089,0.863,3.225,0.093,3.620857473928157
7,1,8,2093476259,88466291,19273924,15.313,125864627,11539268608,10804609493,0.94,2838944773,24.6,1649041321,14.29,5260,4.93733,1.968,686,0,141672,141673,4.94407,76670631,1.34,5719389688,3517,90652329,34226311,0.73,4693443597,549162,17274004,13.88,124486833,30733283,98675568,2175106851,881736,0.02,5682729755,282857,0.01,4475960575,0.846,3.175,0.114,3.6936170212765953
7,1,9,2166685860,112850588,17698323,10.888,162549240,12152001512,11551164965,0.95,2926986392,24.09,2128784982,17.52,4929,5.18238,1.88,748,0,144854,144855,5.18937,69460888,1.22,5707318354,2844,84775951,60775265,1.3,4678660752,1034226,17737379,13.68,129669810,27360229,108197442,2167911452,925481,0.02,5456388629,302959,0.01,4679902125,1.023,3.404,0.115,3.0545454545454542
7,1,10,2310246792,97027830,20063940,13.991,143409103,12845356815,11797029948,0.92,2987537865,23.26,1657359297,12.9,9119,5.49047,2.162,695,0,149810,149811,5.49714,73872300,1.22,6071305554,5391,88647218,32575110,0.64,5092940940,467665,17751360,15.31,115977710,33984307,92115894,2498471298,961050,0.02,6137367576,281244,0.01,4870639290,0.835,3.232,0.146,3.742275449101796
7,1,11,2304238594,94151348,15762337,11.377,138547022,12183077095,11767966770,0.97,3053286237,25.06,1735207248,14.24,5388,5.23276,2.026,773,0,148936,148937,5.23951,69471122,1.15,6016145131,3576,89166776,37173666,0.8,4657645108,550981,19503888,14.97,130270391,33633914,86648789,2160922379,907400,0.02,5484117584,307683,0.01,4699993535,0.856,3.357,0.123,3.6504672897196255
7,1,12,2364599115,99400958,19564196,13.429,145682941,12459424771,12060831845,0.97,3144090271,25.23,1971932188,15.83,7125,5.32816,2.031,878,0,145607,145609,5.33573,75882080,1.3,5834547878,4682,89618748,39262450,0.83,4757951105,441420,17263438,14.32,120549115,26617905,96555946,2412281647,964441,0.02,5959238041,251834,0.01,4931081368,0.854,3.312,0.124,3.6590163934426227
7,1,13,2461230541,96482855,16596084,11.865,139875135,12903353479,12177343296,0.94,3041138402,23.57,1860344151,14.42,10549,5.62784,2.151,671,0,151041,151043,5.63469,75680268,1.23,6131821824,8066,87823489,44087491,0.89,4970531661,864449,20769521,15.67,132509818,32878936,92779484,2480336961,862099,0.01,6017574120,285143,0.01,4870581521,0.875,3.351,0.157,3.5711999999999997
7,1,14,2321517529,107806660,18844594,11.685,161274176,12825319947,11926914766,0.93,3399403899,26.51,1963973291,15.31,6364,5.47292,2.103,878,0,151537,151538,5.48026,81794194,1.4,5837627313,8003,82058494,39477280,0.8,4921779895,450430,20023890,16.01,125041824,29261888,101273309,2405844475,1017294,0.02,6125726747,314511,0.01,4968331968,0.898,3.407,0.169,3.479732739420935
7,1,15,2290383526,95957308,17047149,11.493,148327727,12534879301,11638469929,0.93,3324873055,26.52,1787104873,14.26,5631,5.383319999999999,2.06,715,0,150938,150939,5.390029999999999,79854544,1.36,5886114878,7108,76241004,42227578,0.87,4853606887,423018,19533175,15.38,127024736,34914750,96230467,2358557274,936733,0.02,5891253841,301018,0.01,4792252738,0.888,3.412,0.187,3.5189189189189185
7,1,16,2446733768,92853344,17275949,12.36,139767859,12657216542,11661800081,0.92,3233934209,25.55,1821644724,14.39,6267,5.45077,2.127,936,0,149724,149725,5.458060000000001,76381549,1.3,5876092322,7694,86471248,45825739,0.95,4837279763,1125287,17574413,12.64,139022840,30177392,89850360,2234340991,925844,0.02,5767973557,287170,0.01,4767633279,0.855,3.474,0.191,3.6547368421052626
7,2,1,6057883083,318028038,22633498,9.519,237779909,30964470967,35830539286,1.16,6771144611,21.87,4030180021,13.02,6214,13.07576,0.991,630,0,151129,151132,13.08259,121905298,0.65,18742332001,5469,161103634,86439600,0.65,13352606703,627821,22944665,11.81,194287256,43293558,305488312,6034125893,912979,0.0,18313627689,299045,0.0,13481482389,11.312,11.192,0.116,1.001750353606789
7,2,2,6105007875,305446869,24946096,10.634,234594564,31677534372,35256151177,1.11,7103729574,22.43,3889778033,12.28,8326,13.50376,1.658,753,0,150492,150494,13.51042,122356936,0.65,18837800771,3915,162509180,73041414,0.53,13813856201,578579,19217837,10.25,187549517,46491209,312294894,6179481114,929616,0.0,18803652549,284939,0.0,13489153251,6.184,11.267,0.154,1.8324385510996115
7,2,3,6345355724,284538353,27635582,12.8,215899704,33396692713,36359958928,1.09,8922464934,26.72,3261140671,9.76,11981,14.17783,2.22,650,0,152495,152496,14.18466,132641516,0.69,19274207242,3643,174073111,45435864,0.33,13935242348,717118,27493973,13.06,210599756,55573475,282732029,6261778094,1017150,0.01,18773686905,300625,0.0,13846128554,4.471,11.803,0.167,2.534511295012301
7,2,4,6069453445,294298214,24042762,10.6,226815513,30994525287,35056808862,1.13,7305679191,23.57,3372282631,10.88,6133,13.14609,2.478,795,0,153272,153274,13.15285,134950916,0.73,18524337859,4657,165447885,48605832,0.36,13412771318,626022,21480470,10.95,196139303,50155767,292517734,6067694299,948270,0.01,18936735168,235214,0.0,13595297321,3.363,11.139,0.156,3.3695509961344032
7,2,5,6026969898,293163148,23783042,9.366,253916124,30951660921,34558177289,1.12,7629936119,24.65,3437708786,11.11,5190,13.10927,2.726,843,0,153192,153193,13.11639,158197602,0.87,18158721253,5468,178141548,49368064,0.37,13463521167,549673,19673038,8.72,225492097,50135208,293173590,6000417043,1050909,0.01,18647474773,265539,0.0,13491147989,2.88,11.249,0.179,3.934652777777777
7,2,6,6131207914,294791793,22988058,10.231,224698715,31312020962,35440841366,1.13,7724808794,24.67,3343223999,10.68,6008,13.24625,2.986,864,0,154846,154847,13.25379,140547555,0.74,18872671737,7455,187711963,55658354,0.42,13272003500,600376,21338215,9.76,218734759,50121044,278355492,6115493769,1065025,0.01,18696226646,266543,0.0,13649756440,2.517,11.216,0.192,4.5021056813667055
7,2,7,6145680003,285570312,22332902,10.186,219259983,32218297080,35697245177,1.11,8535327389,26.49,3250430673,10.09,5763,13.61266,3.147,903,0,156407,156408,13.62002,152057466,0.8,18968425022,3639,187775680,47667732,0.35,13578847752,570066,27024142,11.46,235850125,54031278,282230553,5960028202,1147374,0.01,18369274056,302672,0.0,13511858733,2.394,11.64,0.193,4.7334168755221375
7,2,8,5900920687,318867227,28145530,9.276,303416596,32044660109,34924803234,1.09,7747303426,24.18,4106577421,12.82,5237,13.53909,2.916,987,0,157938,157939,13.54659,159161395,0.86,18441124967,3444,185254531,81404941,0.59,13687363183,595516,21705555,9.77,222262388,49094033,319394327,5980023665,1104996,0.01,18608917418,302692,0.0,13552406494,2.71,11.62,0.251,4.181476014760147
7,2,9,6410540169,279823665,22718145,9.531,238367901,32038725693,36080893500,1.13,7575199663,23.64,3233933914,10.09,11470,13.66787,3.201,803,0,150799,150800,13.67496,145975347,0.75,19383770419,4609,181948180,51803639,0.38,13813177801,885756,28094514,12.32,228006382,58566385,288905122,6266690817,941184,0.0,18992028167,254620,0.0,13787357270,2.308,11.15,0.202,4.909792027729635
7,2,10,6037852355,289183040,24815373,9.897,250725152,31191832690,35081175725,1.12,7535323613,24.16,3422819670,10.97,5241,13.20885,3.131,845,0,153391,153392,13.21614,152841493,0.83,18520673273,4501,191859741,48236056,0.36,13433566220,599441,23453626,10.03,233804806,41864593,290506677,6056621943,985870,0.01,18847812590,249271,0.0,13430760484,2.302,11.309,0.233,4.922589052997393
7,2,11,6292926953,312327420,22130087,8.149,271584004,32333237048,35941327505,1.11,7838156357,24.24,3953112888,12.23,6490,13.74937,3.107,779,0,152549,152550,13.75651,158473677,0.84,18895255644,10176,191685988,77984483,0.58,13369240650,878832,25445591,10.89,233712029,46863971,305818256,6169454535,927754,0.0,18694109127,289157,0.0,13794747852,2.521,11.677,0.228,4.494962316541054
7,2,12,6273293357,275425598,23087758,9.044,255291418,32514398876,36488899731,1.12,7895214727,24.28,3295387641,10.14,8746,13.891,3.318,811,0,159595,159597,13.89843,158437692,0.82,19373877660,3968,181662917,45510981,0.33,13821105996,911124,24731779,10.1,244801962,52221449,280699432,6236737954,1114438,0.01,18726342398,321402,0.0,13395041593,2.267,11.498,0.263,4.998588442876047
7,2,13,6006824855,271928599,23516771,9.561,245961149,31574973009,35130584110,1.11,8218789052,26.03,3083016235,9.76,5819,13.36662,3.224,937,0,158844,158845,13.37408,159604514,0.84,18936434853,3405,175748128,30942867,0.23,13602593693,567747,22539334,9.21,244678688,46945102,278590500,6050293639,1292740,0.01,18507398684,367394,0.0,13169483712,2.222,11.406,0.228,5.099819981998198
7,2,14,6367078730,296457308,21902481,8.581,255231536,32384944455,35770016972,1.1,7787542722,24.05,3638630452,11.24,9698,13.7885,3.193,943,0,151380,151381,13.79606,145672533,0.77,18858655070,5950,183397226,59927486,0.43,13822319652,603141,24839171,11.5,216040229,47465573,297939119,6241532169,1062508,0.01,19054259878,273895,0.0,13827674054,2.384,11.489,0.245,4.753271812080536
7,2,15,5977062050,309187566,26565593,9.145,290486249,32606297958,35289259576,1.08,8113430136,24.88,4014692038,12.31,5463,13.89906,3.158,940,0,161112,161114,13.9065,155083969,0.83,18718083310,3331,183977770,71831525,0.52,13725948186,625608,23587996,11.01,214209246,48488815,310869063,6142498229,1164325,0.01,18651774725,329301,0.0,13471081230,2.476,11.877,0.333,4.576655896607431
7,2,16,6070014735,277713924,26777037,11.312,236706243,32161081125,35620371972,1.11,7920795089,24.63,3167839312,9.85,6551,13.68216,3.331,769,0,159367,159368,13.68973,150823792,0.8,18865111316,5334,181438227,37940575,0.27,13803543672,534630,23997710,10.67,224833769,53861495,279991807,6218553749,1065809,0.01,19193676057,250560,0.0,13499556676,2.203,11.499,0.293,5.143803903767589
8,0,1,729793274,14794293,13140976,14.591,90061679,5023281990,3594098941,0.72,1594764210,31.75,1028792492,20.48,6075,2.2089600000000003,1.163,800,0,132871,132872,2.2155500000000004,50678025,3.02,1676279706,3622,43993323,33016901,2.59,1274318907,28431039,13399937,12.75,105098076,20941822,16043982,642122504,807045,0.05,1621584109,277282,0.02,1447231623,0.395,0.386,0.005,1.0017721518987341
8,0,2,619662886,15059334,14206084,14.973,94876967,5257191441,3454025147,0.66,1486156023,28.27,1019726114,19.4,7027,2.32679,1.355,749,0,132604,132605,2.3333600000000003,43330693,2.55,1702214846,4776,38698230,31771242,2.16,1468191110,22960025,13574956,13.57,100067751,21478985,16046652,665526281,922968,0.05,1712704921,305830,0.02,1334438637,0.243,0.453,0.017,1.628395061728395
8,0,3,830379474,15243415,14929235,14.712,101477143,6144218477,4167625720,0.68,2517796715,40.98,1113210188,18.12,6520,2.6878800000000003,1.515,864,0,132632,132633,2.69563,55928382,3.08,1813949525,4868,48704880,38550933,2.48,1555120128,19162938,13155763,15.28,86090203,20493767,14623683,900819039,826434,0.04,1907049240,263927,0.02,1569483509,0.29,0.753,0.064,1.3644827586206898
8,0,4,855536025,15601276,13604888,14.314,95046067,6484934878,4165999313,0.64,2643025778,40.76,1116002448,17.21,10203,2.82159,1.637,663,0,132662,132663,2.8303000000000003,53994333,2.79,1934851832,8647,46451516,36165106,2.35,1540635629,21353908,13976470,14.94,93546890,23162857,16940899,863591687,867684,0.04,1965495961,308368,0.02,1595398327,0.281,0.889,0.145,1.4081850533807827
8,0,5,915368061,18091721,15265313,15.259,100041223,7737594204,5018955660,0.65,3207347669,41.45,1208542681,15.62,13657,3.41102,1.822,655,0,132869,132870,3.42261,49109788,2.06,2388671171,3975,44912329,32131670,1.92,1670656401,26672796,15995749,15.59,102591589,20712910,16060808,898222692,837360,0.04,2269224959,336387,0.02,1685296265,0.38,1.436,0.289,1.0413157894736842
8,0,6,1116258121,18342006,16150346,15.309,105494081,9634803164,5889367643,0.61,4641433271,48.17,1293034180,13.42,17267,4.15652,2.169,807,0,132591,132592,4.171819999999999,51833522,1.82,2850883034,3526,45023918,31707842,1.66,1906038557,26152772,14603276,13.73,106360565,24569307,19192230,1093408128,956196,0.04,2725360469,322838,0.02,1908172241,0.465,2.001,0.543,0.8509677419354839
8,0,7,1369289050,16578191,15938491,14.894,107015099,11192753786,6572020908,0.59,6063773773,54.18,1572923249,14.05,19776,4.82963,2.444,886,0,132683,132684,4.84632,59786063,1.91,3122813294,10233,50948008,42034749,2.0,2097778133,23584116,16118031,15.31,105284491,22402632,16857588,1415719064,826657,0.03,3157049412,310232,0.01,2184460702,0.49,2.501,0.631,0.8075510204081633
8,0,8,2642225643,19277321,16838090,14.914,112904573,18268775888,11841777964,0.65,10023864700,54.87,1663685906,9.11,32680,8.09018,3.475,706,0,132638,132639,8.11187,59548289,1.04,5706734332,4151,47164054,38853744,1.11,3510580386,24105300,18641944,14.9,125146042,30932980,22973376,2489610458,852700,0.02,5586232202,291378,0.01,3657318491,0.84,4.805,1.202,0.4710714285714286
8,0,9,1787276329,17436124,17815720,14.774,120589070,15112068509,8262557016,0.55,7939821469,52.54,1826240601,12.08,31441,6.5488,3.264,665,0,133063,133064,6.56989,63891108,1.55,4133996551,7509,48751753,40947717,1.39,2936117744,23132318,17882116,15.92,112315337,22979553,18133746,1794988614,783664,0.02,4082320589,283101,0.01,2695743679,0.558,3.535,1.046,0.7091397849462365
8,0,10,2119644193,21435982,19822206,15.76,125777304,18823233798,10233839565,0.54,11402638510,60.58,2074387023,11.02,33855,8.14114,3.696,977,0,132310,132311,8.16775,66868900,1.35,4970786167,3946,51054594,36868785,1.24,2985205633,24103575,18136288,15.61,116203910,24298785,18293802,2065465315,889804,0.02,4886120986,330983,0.01,3131602040,0.737,5.114,1.524,0.5369063772048847
8,0,11,3558760510,20162178,19248723,14.759,130418338,28047936866,16758730830,0.6,16433726406,58.59,2370594133,8.45,40206,12.21711,4.83,870,0,132712,132713,12.24878,67550068,0.85,7925810165,2844,54557698,42242724,0.94,4515174178,22685876,19324992,14.34,134725230,30550812,23595438,3599910118,1038501,0.01,7962888735,305107,0.01,4562166837,1.082,8.66,2.094,0.36571164510166354
8,0,12,4072146499,22605855,20147717,15.012,134214571,31418118342,17813156202,0.57,18556905537,59.06,2644557649,8.42,49693,13.73787,5.364,978,0,132650,132651,13.773,72075421,0.84,8631763295,4356,53386575,41482609,0.81,5131409534,24599326,18129747,13.3,136358484,30944963,23956900,3873575688,942214,0.01,8556949571,315350,0.01,5323150527,1.071,9.424,2.205,0.36946778711484596
8,0,13,3464044546,22986832,22336490,15.545,143689665,31160053049,15490163511,0.5,19232139762,61.72,2998306937,9.62,53677,13.48867,5.43,977,0,132430,132431,13.52898,75313510,1.0,7546308873,2549,58063252,44167501,1.01,4376859611,24643387,19876539,15.22,130558136,27562400,21902074,3318484540,955415,0.01,7589705349,305567,0.01,4719136266,1.006,9.377,2.516,0.3933399602385686
8,0,14,3283416984,22798291,21891886,14.684,149086419,29818461181,14934649307,0.5,13661200764,45.81,3336269520,11.19,48922,12.89755,5.443,924,0,132688,132689,12.93553,78357414,1.06,7384471139,5808,57809667,40080393,0.87,4608560230,23525100,17912213,13.81,129731336,28536001,20598035,3366477727,812330,0.01,7376462997,230526,0.01,4384298881,0.872,8.629,2.435,0.4537844036697248
8,0,15,6959814722,26064579,25512869,14.801,172374653,56607486846,32087212974,0.57,34794743594,61.47,4158484058,7.35,73918,24.80971,7.732,926,0,132929,132930,24.86437,90548963,0.59,15344698712,4583,70024097,55628461,0.66,8385302296,23582858,22127291,14.46,153052361,33086832,22464637,6980465609,928978,0.01,15320497880,249647,0.0,8273201850,1.753,18.996,4.417,0.22572732458642328
8,0,16,8094209043,24684903,26010631,15.078,172512502,67556815802,36711931558,0.54,37994323377,56.24,5375154663,7.96,86693,29.59864,8.537,935,0,132896,132897,29.6587,100221508,0.57,17556313962,10550,75213921,65209753,0.65,9987158935,23357838,24773557,14.52,170630007,37343540,27457276,8099135587,953545,0.01,17525379747,267410,0.0,9548605009,1.965,22.544,5.259,0.2013740458015267
8,1,1,808976726,15093755,26204666,17.721,147874956,8184527545,6532539158,0.8,3972270330,48.53,955843115,11.68,4625,3.50057,1.048,702,0,133655,133656,3.50701,89069482,2.83,3146749160,2013,95949813,34722559,1.84,1889270684,123142771,28600006,18.6,153779875,60738189,17140607,723377488,784132,0.03,2950592775,271294,0.01,1942179413,1.924,1.908,0.013,0.9958419958419958
8,1,2,744291255,16933476,17582353,11.062,158944929,8382097327,6797628518,0.81,4141102425,49.4,1023015958,12.2,5811,3.56196,1.479,822,0,133480,133481,3.56862,89947013,2.98,3017076974,2652,93590939,32969019,1.68,1964977525,100814725,15552279,11.24,138312922,27330647,16497152,875003756,785604,0.03,3061234871,279782,0.01,1915794987,0.956,1.863,0.019,2.00418410041841
8,1,3,1033513945,18319269,18159629,11.18,162428376,10180788080,7427114997,0.73,4408948721,43.31,1174704207,11.54,11041,4.40861,1.924,887,0,133102,133103,4.41626,79020512,2.22,3558372954,5089,101741571,30763066,1.29,2386393494,108341047,14561067,9.57,152091188,25122345,16302433,1092712758,855758,0.02,3529393291,272542,0.01,2253065452,0.788,2.202,0.073,2.4314720812182737
8,1,4,1318655033,17796365,17672104,11.059,159796100,11246224619,8284510887,0.74,5468622625,48.63,1109236769,9.86,13658,4.861479999999999,2.211,641,0,132671,132673,4.871359999999999,78953290,2.07,3818378334,4983,118840840,39030023,1.61,2418930060,106373113,18640478,11.69,159409549,26519014,18542947,1296212507,804486,0.02,3838026103,290049,0.01,2573362446,0.748,2.629,0.203,2.5614973262032086
8,1,5,1127855816,18912991,16670553,10.578,157601754,11229029563,8008283554,0.71,5883649699,52.4,1251802433,11.15,11841,4.81266,2.24,918,0,133081,133083,4.82406,81220996,2.18,3730073903,3624,115172059,29683769,1.34,2215603327,114365619,15130425,9.29,162834748,27260389,20248367,1061790844,961963,0.03,3698506114,323135,0.01,2267267911,0.686,2.97,0.253,2.7930029154518947
8,1,6,1609279568,19045964,17424005,10.634,163859306,13639284947,9871227893,0.72,7509271250,55.06,1351426290,9.91,17576,5.86567,2.645,961,0,133030,133031,5.88042,84276206,1.85,4548827916,3286,119433610,35168110,1.37,2573250032,108303824,17822950,10.32,172673646,25614807,20441060,1443502636,1009450,0.02,4459931536,302249,0.01,2869011433,0.744,3.657,0.496,2.575268817204301
8,1,7,1638128242,17307427,19129918,10.829,176649579,15536716871,10112872876,0.65,8987032979,57.84,1691057162,10.88,22255,6.724279999999999,2.986,711,0,133056,133057,6.741770000000001,89303409,1.88,4760468619,4498,118944988,39549049,1.31,3021515376,102106680,17945871,10.66,168325889,28479879,20312019,1687156787,845310,0.02,4843280950,252098,0.01,2859703972,0.774,4.254,0.759,2.4754521963824287
8,1,8,1801682874,22267117,20972388,11.458,183031198,17639341272,11089297892,0.63,9998892019,56.69,1694316602,9.61,26782,7.61037,3.376,945,0,133048,133049,7.63082,81195846,1.54,5270231615,4196,127256098,32144769,1.02,3146020253,106639523,17515238,10.0,175203941,25033009,20001737,1776927219,974665,0.02,5179590877,340230,0.01,3147824507,0.788,4.825,0.976,2.4314720812182737
8,1,9,1908256442,19148907,20654803,10.651,193929618,19892973042,11739890695,0.59,11304951711,56.83,2080322805,10.46,33711,8.60035,3.716,767,0,132858,132859,8.62458,91856893,1.6,5739449408,5716,114021622,37990841,1.08,3504373254,104408900,18804688,10.57,177855063,28705641,20226009,1954142673,963665,0.02,5620462487,252698,0.01,3215940476,0.823,5.653,1.156,2.3280680437424057
8,1,10,2121193243,19470381,19805730,10.352,191327768,20721472321,12648648229,0.61,11991385591,57.87,2243415428,10.83,31444,8.88041,4.001,759,0,133083,133084,8.904459999999998,91379848,1.52,6022490810,5984,123191088,39701506,1.1,3612155341,104969800,19943705,11.12,179296942,26028772,19691261,2152387725,892741,0.01,6056065953,231137,0.01,3422842733,0.8,5.998,1.349,2.3949999999999996
8,1,11,4328339475,24225075,22487047,11.253,199839895,33209692151,21976792175,0.66,19946046949,60.06,2398569627,7.22,43659,14.46326,5.235,964,0,134006,134007,14.494129999999998,93999451,0.9,10449664262,4693,130128619,43230181,0.75,5798433654,105484230,21478196,11.26,190772211,29729569,21458128,4278380620,1189769,0.01,10306161932,291741,0.0,5848196016,1.268,10.278,2.219,1.5110410094637223
8,1,12,4282978756,23452825,24291926,11.818,205542324,34623394473,22028909965,0.64,21136756469,61.05,2453666923,7.09,43422,14.98584,5.613,694,0,133971,133973,15.01804,93010965,0.9,10392270417,2745,132256948,44901622,0.8,5596540837,105549440,22074565,11.1,198919831,32641526,24987559,4234553180,1333366,0.01,10365246623,311450,0.01,5830796352,1.243,10.989,2.442,1.5414320193081252
8,1,13,5143144395,23626268,20422664,10.678,191260162,39855041187,25166834365,0.63,24175587481,60.66,2693698167,6.76,52739,17.30168,6.241,716,0,133988,133989,17.33891,99197424,0.83,11940205604,4158,134698140,46667550,0.71,6535593847,108944736,23223761,11.18,207764591,33986179,27489555,4937902765,1313862,0.01,11832522660,338342,0.0,6775380789,1.312,12.619,2.693,1.4603658536585364
8,1,14,7174225589,27166382,28913110,12.193,237137112,59937607635,35086747659,0.59,38683476842,64.54,3914841602,6.53,75800,26.30257,7.647,734,0,133279,133280,26.358220000000003,109870634,0.65,16807966048,3429,148779100,55292089,0.62,8919250412,105621885,25002853,11.05,226222089,38235267,28515010,7107476095,1182528,0.01,16655522921,279936,0.0,8962738604,2.018,20.595,4.267,0.9494549058473737
8,1,15,6503388121,25465867,22758116,10.579,215119835,52445988645,32358133490,0.62,32959289455,62.84,3446286111,6.57,63800,22.71509,7.466,842,0,133905,133906,22.76302,104117392,0.68,15294476479,2099,143222069,56616346,0.69,8169872443,104954161,26372474,11.69,225606737,35837573,27732546,6571361680,1315808,0.01,15340506124,295711,0.0,8123725452,1.572,17.374,3.898,1.21882951653944
8,1,16,8701249796,28299157,33369561,12.407,268954500,75169660223,41758832441,0.56,46260847913,61.54,5195386927,6.91,100803,32.80071,8.988,707,0,133687,133688,32.87088,125657924,0.62,20123908831,5450,158810499,61519217,0.56,10974599484,105255812,29219698,12.2,239558362,42306471,26512797,8783069853,1346216,0.01,20004955988,230876,0.0,10732660960,2.192,25.395,5.581,0.8740875912408758
8,2,1,1401287240,17540688,76915791,18.378,418519639,27504491000,21668856232,0.79,17019440571,61.88,1271847221,4.62,6733,11.64568,1.026,648,0,136041,136042,11.65216,129733835,1.23,10574398048,2309,405132417,41657430,0.81,5112794063,578416367,74475667,18.36,405684763,371273120,19120254,1459755697,791348,0.01,10555458819,256361,0.01,5098888699,9.916,9.892,0.019,0.9989411052843888
8,2,2,1421118244,19788475,78595326,18.902,415800526,27772027315,21676216202,0.78,17273068732,62.2,1186381846,4.27,5715,11.76383,1.798,848,0,135266,135267,11.77046,129873885,1.21,10736816444,2521,410932841,42718385,0.85,5047676576,613571948,81715477,19.21,425449748,384606624,23061367,1351877663,944736,0.01,10561945227,304268,0.01,5113877297,5.086,10.05,0.037,1.947601258356272
8,2,3,1413309423,17793655,89746519,20.582,436053813,30514166533,22272633687,0.73,19311350780,63.29,1647538311,5.4,8075,12.94003,2.425,892,0,134399,134400,12.94857,143720335,1.31,10996455255,5955,403502750,39024491,0.71,5479210241,584077397,87191633,20.65,422195019,392789501,18892705,1602497339,889788,0.01,11127714622,301632,0.01,5226221143,3.854,11.061,0.145,2.570186818889465
8,2,4,1545178452,19230178,88991679,20.226,439980394,31258733061,22493421616,0.72,19327088755,61.83,1647478713,5.27,12046,13.28938,2.95,884,0,133876,133877,13.30094,142585170,1.26,11297675933,4121,406050449,35250072,0.65,5398399102,607348870,89056616,20.45,435508709,367310824,17733116,1517175954,844220,0.01,11333096615,250777,0.0,5317932850,3.032,11.421,0.308,3.266985488126649
8,2,5,1963986296,24275842,84129546,19.319,435478482,32555555357,23990020100,0.74,20770966574,63.8,1616672461,4.97,13461,13.81884,3.412,766,0,133558,133559,13.83111,143494375,1.21,11840577713,2389,404999584,39780141,0.71,5591163116,601574043,84045983,19.13,439279328,320483494,22313105,1750374621,796700,0.01,11680842094,306474,0.01,5814461545,2.556,11.844,0.401,3.8753912363067293
8,2,6,2179428288,24292086,81552651,18.317,445221287,35887174009,25330211319,0.71,22672723184,63.18,1875609769,5.23,19626,15.23526,3.946,814,0,133777,133778,15.25137,147380905,1.17,12605304320,3509,416016772,41097102,0.69,5978575742,605580926,81791572,18.49,442308906,288433749,21821568,2132298045,948009,0.01,12523839827,284034,0.0,6006125193,2.41,13.085,0.599,4.110165975103734
8,2,7,2408851125,23390835,76151397,16.645,457491001,38965972568,26773299102,0.69,25498428241,65.44,2105069334,5.4,28571,16.53427,4.426,886,0,133900,133901,16.55677,155653196,1.2,12946231908,6443,411395558,48937423,0.75,6544198166,564712157,76003586,17.09,444772596,243107751,25477904,2502404758,1022221,0.01,12977640002,320647,0.01,6261102503,2.26,14.012,0.934,4.3829646017699115
8,2,8,2498910886,21768346,67274787,14.741,456389772,39686267164,27221606068,0.69,25731499036,64.84,2291889272,5.78,29959,16.84599,4.851,922,0,133987,133988,16.86984,155575699,1.19,13116294563,25013,399927212,49976318,0.77,6531813079,543536776,66880121,14.75,453301198,193290447,23135465,2527640021,936803,0.01,13162670688,302929,0.0,6281919559,2.017,14.046,1.215,4.911006445215667
8,2,9,3311669024,26481737,57698399,12.477,462456134,43531896416,29273940353,0.67,27471984361,63.11,2513231125,5.77,43728,18.63853,5.367,905,0,134136,134137,18.66627,159898436,1.13,14102839032,3874,411746265,46183556,0.66,7024247824,555454553,56140833,12.18,461071283,152151320,24398538,3105689138,1030023,0.01,14067097658,292609,0.0,7168396335,1.958,15.052,1.435,5.058988764044944
8,2,10,5366362646,26227414,50936506,10.751,473802398,57649594130,39670089078,0.69,37712400810,65.42,2960614999,5.14,49164,24.86346,6.212,848,0,133930,133933,24.89974,168791206,0.9,18682731840,5835,426516914,54893582,0.59,9228958091,524959172,54218392,11.5,471613824,128359354,27957289,5409281917,1033067,0.01,18714838687,293041,0.0,9166540842,2.546,20.809,2.544,3.8906127258444623
8,2,11,4308177057,31294548,48400930,10.091,479638354,53820679806,34679234662,0.64,35014962670,65.06,3117729696,5.79,53165,23.07844,6.408,783,0,134119,134120,23.11612,172139413,1.04,16507928010,4292,423044106,48666143,0.6,8057777276,525140057,47855236,10.15,471436252,101568642,26213254,4161275461,974725,0.01,16417091658,316479,0.0,8193794564,2.113,18.82,2.689,4.6878845243729295
