cache-misses,time,branch-load-misses,dTLB-load-misses,cpu-cycles,L1-icache-load-misses,s
16635582,0.264,27709742,924508,10677311440,37335899,0.04
15080829,3.472,63491868,857651,11884462437,30028739,0.28
17690589,1.874,63518929,846894,12914838594,30050523,0.28
17032997,1.317,67055522,959071,13300209217,31159572,0.28
17420706,1.026,61969829,774080,12980344917,33370632,0.28
16402493,0.857,63118868,808683,12884312413,33302983,0.28
17204660,0.749,65668818,820496,14159972456,34233715,0.28
16499836,0.672,64744441,758652,14203339898,36130979,0.28
16909859,0.623,66940392,879316,13895454705,33104193,0.28
17585685,0.58,69297234,965353,14536951731,34199697,0.28
18004398,0.545,62963602,854978,14565786335,37762071,0.28
20257912,0.747,71178694,866511,20206380410,31727779,0.28
20667515,0.531,68871649,892527,16676441365,34239342,0.28
21376304,0.516,68725186,884434,16192294357,33358303,0.28
19466898,0.518,66877762,894248,17992678017,43554701,0.28
18925026,0.509,68673680,797599,18105485168,44215480,0.28
19713171,0.519,68501668,754517,19804702753,40598838,0.28
43394768,24.905,342811551,829946,63246472144,41362790,3.15
46863522,13.953,356769074,812288,66553443093,36501232,3.15
50149105,10.074,353250341,981735,68042500429,36884245,3.15
49791962,8.362,365207455,1004918,71034173350,49451456,3.15
52048281,7.323,371539654,818952,73158202484,47757794,3.15
53797550,6.484,372434532,775688,73491322357,45365814,3.15
53403209,6.058,375352850,902600,75382959628,50241754,3.15
51104017,5.78,381862611,1003972,78735430949,55616635,3.15
55834781,5.463,381794735,1051350,78543046336,51964715,3.15
56108749,5.201,376851983,1137184,79586760527,56485681,3.15
58790449,5.07,383503589,1049008,82614150382,61521331,3.15
61095729,4.954,382732818,946518,85133514972,62515896,3.15
61818499,4.815,384812651,1050054,86723854452,75622209,3.15
68178091,4.766,387194099,985796,89306846326,74386342,3.15
68585214,4.584,393479458,924721,90763255414,72921516,3.15
74571657,4.678,394532173,835077,97717726962,86703642,3.15
12758448,0.834,27139627,852839,5728757969,32710817,0.0
14803251,0.492,22935331,773967,6762674174,33224265,0.0
14881001,0.41,24740432,843118,6393268270,39925180,0.0
15300475,0.407,26984154,853823,8219259013,35153032,0.0
15962330,0.393,25703476,867882,7341628354,38068220,0.0
14507943,0.413,30013666,837287,9446468869,50470032,0.0
14835541,0.414,29109337,1001334,8644865283,45599499,0.0
16066963,0.425,27136869,809876,10185416310,45390338,0.0
16779136,0.428,27962317,729935,10125814561,53415216,0.0
17391057,0.429,34114864,945142,10912011612,53558848,0.0
15913171,0.453,30041934,763480,12009442224,56169112,0.0
20432929,0.46,31323029,858680,14312746547,53234739,0.0
18720924,0.479,34890153,909656,14068838153,55226185,0.0
19041775,0.458,36405801,997286,14025716828,66055849,0.0
20751707,0.47,33525320,794080,15828146103,63435294,0.0
21188924,0.464,35909394,1004762,15868712841,60780545,0.0
18135192,3.228,22247862,794265,11690585742,34677475,0.0
18994518,1.703,21536362,901034,11639709642,34441251,0.0
20709661,1.185,20178891,820227,11885502115,36874117,0.0
18037194,0.897,21462832,845183,12127207391,37572684,0.0
21919127,0.76,20679365,852768,12364010044,37483636,0.0
19029580,0.63,20644084,858146,11691454460,33719997,0.0
21252832,0.571,20872258,807734,12305103399,33772818,0.0
22028058,0.529,20981006,797406,12502577715,40660569,0.0
18759646,0.478,21944730,849594,12614010128,39600501,0.0
22590287,0.459,21461719,894192,13726055980,36982900,0.0
23848509,0.445,21519285,910710,13446221430,38033951,0.0
24000654,0.436,21485060,879948,13427740462,35682625,0.0
21960977,0.407,22351446,861782,13286257773,36921004,0.0
21843541,0.389,24699207,915497,13238527455,38632139,0.0
22091806,0.378,22779896,771108,13763787156,41333564,0.0
21607928,0.366,21791490,851100,13671696501,41795882,0.0
36899049,12.95,33744855,947879,35840403786,34348557,0.03
36677095,6.568,33597941,731010,34775177990,36796878,0.03
35422783,4.449,34760288,968341,35517239941,42821187,0.03
37598925,3.386,34757768,777649,35340481330,41704282,0.03
39711160,2.811,38655282,967399,36048623991,44070705,0.03
41484927,2.336,36571275,816241,36671509452,48959373,0.03
43746581,2.061,36174870,812429,36207174282,45657032,0.03
44595476,1.842,41290839,1019525,36789059290,45955100,0.03
45670881,1.727,40717994,945591,37717708690,43340803,0.03
49442068,1.559,37190700,862433,37748261113,51612853,0.03
42128603,1.484,43154344,1045248,38744981858,54289095,0.03
39480491,1.364,40353794,900792,39349240145,59053983,0.03
39996730,1.332,43498705,916889,40849576605,66250694,0.03
48977266,1.287,42855546,928574,41386960941,58165160,0.03
52072216,1.235,42523373,929541,41894332142,67335316,0.03
50862882,1.232,48830932,1002501,43488581152,69353613,0.03
14201192,0.449,18635749,960726,4453929244,32874448,0.08
12916665,0.301,18915288,762888,5146935419,38789948,0.08
14201287,0.264,16867298,893703,5397344395,37450315,0.08
14705152,0.264,18580348,930365,4674479751,33493030,0.08
16227702,0.271,17448406,844093,4842171367,31773443,0.08
14904523,0.257,18697162,940838,4770257204,34057152,0.08
15850888,0.274,17543948,788019,5198595161,32714807,0.08
17538030,0.251,18240444,1015642,5300635306,33253524,0.08
16120657,0.241,17447077,955137,5935444377,28618477,0.08
14121352,0.278,18058708,791653,5363190226,37576288,0.08
14625160,0.316,17744969,856407,6559876637,36688700,0.08
16416329,0.31,19435516,954381,6554920928,33207546,0.08
16399330,0.274,18250428,887173,5740207928,34472841,0.08
16373671,0.267,19988107,763766,5381071936,31437070,0.08
17007299,0.35,18009960,743525,6142315618,34565467,0.08
16068577,0.376,19264929,963433,6909486470,35474021,0.08
15080490,3.719,52579563,885422,12702455855,39133100,0.68
18362706,2.126,52697028,926061,12289308234,30882832,0.68
18179841,1.614,52585787,931254,12808551778,41837544,0.68
19559280,1.454,55537264,920939,13958066475,39191975,0.68
22160908,1.236,54393238,818192,13359617921,34112100,0.68
22629310,1.138,54508751,992316,13554088570,32535231,0.68
22031589,1.084,52904665,883044,14349991732,38340547,0.68
23998981,1.066,53315268,914378,13472031663,36894387,0.68
22942181,1.052,56269261,1010992,14225017048,35515887,0.68
22624188,1.01,53441719,993932,14732227088,42733008,0.68
24508844,1.05,56961602,1216598,15145524739,36450415,0.68
22996391,1.04,56495718,1188671,15041984725,37542584,0.68
26732284,1.003,55728756,978833,15941070667,34195045,0.68
25938461,1.012,55945802,1261035,15393595470,39912516,0.68
26486326,1.176,59827902,1236369,17659363611,42964058,0.68
25783357,1.126,56650890,1241726,16541634145,42280700,0.68
18303457,6.745,86033235,985350,19187510593,35690242,1.34
19785926,3.844,81770293,942812,19439453018,38532185,1.34
23533687,2.946,82318143,1022080,20279948460,45720453,1.34
26651335,2.491,84690674,931997,20084728112,35214837,1.34
24124243,2.447,86369370,955206,21543584217,45129096,1.34
25948309,2.096,82408033,908107,21847821153,46013095,1.34
28602474,1.983,82725576,1060168,21102906745,49334869,1.34
30267719,1.905,87734066,1007322,21586724286,48301387,1.34
31898308,1.926,88445803,1130400,22642161520,44982825,1.34
30451541,1.846,88854291,1114846,22592356447,51677336,1.34
32242184,1.858,87012538,1038565,23492212049,54639307,1.34
31923482,1.83,84932488,1099861,23575881892,55784243,1.34
35860632,1.897,89469316,1127586,25640224781,45098499,1.34
34974039,1.877,88865724,1224943,24775722809,52424042,1.34
37207913,2.197,91825470,1256549,29055745595,54486234,1.34
36066535,1.908,89330819,1437211,25453038062,49535097,1.34
13031931,0.16,16214272,844100,4768165929,35695568,0.01
12474340,0.092,13734449,822811,4433568070,33533637,0.01
14980398,0.071,14486527,841982,4231674592,30941582,0.01
14910424,0.061,15746647,875694,4196667953,31172022,0.01
13115676,0.055,16084220,848639,4065832321,30109762,0.01
13235258,0.051,15000807,885892,4483145246,29042800,0.01
13836744,0.054,16846919,885525,5045676222,30119131,0.01
16002121,0.052,15760261,843154,4134893578,29276278,0.01
13090204,0.051,16179592,924908,4019820883,34729154,0.01
12914609,0.051,16136390,750809,4296031451,34559385,0.01
12780167,0.048,16783314,802981,4040541732,30489225,0.01
15492693,0.052,14686730,886016,4507715807,30606890,0.01
12904928,0.05,16134347,781648,4574364189,37446327,0.01
14411528,0.051,17226947,906309,4316353810,32203163,0.01
14430592,0.049,15844179,841383,4602412152,30462642,0.01
12888093,0.054,16774289,805475,4623791204,29452782,0.01
11973593,3.988,34173240,931714,14226559878,41900381,0.12
12938495,2.113,28379011,827396,13071893688,34550930,0.12
13316849,1.499,27760297,712705,13988793203,33902307,0.12
14021453,1.145,30255216,861121,13475609411,32401848,0.12
15502915,0.923,25935863,956860,13881700382,28297252,0.12
15925661,0.795,26212004,940555,13718969445,30045619,0.12
13254276,0.73,29621635,843134,13513266583,30046586,0.12
13784907,0.626,30641703,836889,14552886798,39869450,0.12
13270616,0.574,27746932,777121,13026416367,35980288,0.12
13896586,0.526,28804538,788003,13264753614,31254638,0.12
14933099,0.515,27564523,1009798,13804310280,34755969,0.12
15222085,0.494,27815673,972158,13580881802,31599650,0.12
13462851,0.463,27671911,927881,13580660611,35160856,0.12
11996417,0.448,30720172,914435,13589694785,37499550,0.12
13035876,0.456,29970976,815825,15053991189,32129345,0.12
15703111,0.431,31201997,949978,15307185545,32090642,0.12
17214796,21.922,127125837,881307,56684584161,34693674,0.57
15048536,11.681,128921092,807707,55661534876,42362446,0.57
16941890,8.161,125600030,894639,55610887148,29832649,0.57
14677341,6.3,128499207,916915,56384276791,32087902,0.57
15869650,5.135,130300422,1121452,56437215764,27137614,0.57
14621695,4.327,127221187,933578,56280703423,36936354,0.57
15842494,3.821,126386393,995407,57397778240,34294354,0.57
13668926,3.355,128419828,921579,56548536127,39511935,0.57
17629185,3.01,129139758,993440,56496587757,29818610,0.57
16127190,2.684,126169212,905254,57138474818,35854419,0.57
15125584,2.476,126265738,864565,57337098836,37186921,0.57
15054201,2.301,128783263,852817,57420745277,35148746,0.57
19767884,2.178,126407823,830685,56998090626,31347941,0.57
17010320,2.048,126789236,881986,57882599065,35222740,0.57
17968591,1.925,128512871,1234597,57997973504,30801633,0.57
15829414,1.873,130356145,1311240,57803006025,45887869,0.57
14271641,1.032,21772284,986189,6514416093,32014190,0.08
15959441,0.612,17042648,809900,6489717481,28947583,0.08
13251807,0.575,21827191,900128,6858565859,33178849,0.08
13583354,0.397,18245515,914807,5889961331,33185585,0.08
16390195,0.374,16985057,862239,6561161797,29200699,0.08
13708537,0.337,19204351,930041,6650088503,31083251,0.08
12797998,0.241,20846500,884658,6865586544,36090619,0.08
12086136,0.305,20680721,875617,7304394398,41789295,0.08
13904478,0.308,19437218,927505,6113655820,33891909,0.08
14073928,0.286,22372836,875717,6337404938,33967897,0.08
14631107,0.243,18696384,912897,6136985733,34006637,0.08
13343566,0.24,16211247,845483,6421126831,36556062,0.08
13229415,0.245,17302401,859517,7435857401,34228259,0.08
13529096,0.184,21042868,943286,7402360065,29704279,0.08
14213814,0.214,18430290,876921,6150133732,31023505,0.08
13024996,0.183,17078499,829190,6359868278,33941556,0.08
15108362,2.043,22394347,878937,8484800569,29785328,0.16
13401419,1.377,29397539,870203,9032164993,40668618,0.16
13470941,0.924,25167704,923407,8899018594,33684850,0.16
12429795,0.821,27019263,823821,8900355578,40776466,0.16
14703589,0.615,25549729,863313,9822298444,37504356,0.16
12707754,0.526,20805315,924149,9096800272,37142678,0.16
14475318,0.614,20427966,871372,8552891170,30400106,0.16
14532143,0.429,21626699,895327,9313275421,30044801,0.16
15818769,0.464,23300301,962523,10140071266,31378756,0.16
14482460,0.385,21952743,863319,8688861056,31949557,0.16
14747839,0.412,23290556,913130,8696078897,33774560,0.16
14064966,0.34,20650805,844370,8977666966,29724525,0.16
14932898,0.41,21016501,891159,9269670260,32153569,0.16
14454712,0.39,19860173,821615,8714505679,33095011,0.16
16666855,0.325,20808529,892035,9716634776,31189252,0.16
14743437,0.328,21764466,827602,8904960494,32063167,0.16
14803652,8.57,41833693,1155043,24294426912,42865897,0.77
16344833,5.331,61903059,1222699,26392319575,60446292,0.77
15784374,3.791,44241060,1269476,24770992733,38039196,0.77
16058226,2.762,45311371,1255046,24527188073,45209373,0.77
16916419,2.392,40702115,1317093,24340624514,44629226,0.77
17588367,2.364,45342794,1102687,24675685246,40329135,0.77
18760996,2.673,55226321,1233218,25087384262,51000766,0.77
13601522,1.862,49109439,1100068,25298834737,47820548,0.77
19688011,1.885,42676742,1023684,24382135094,37267340,0.77
14653393,1.696,47886063,1325808,24801259265,49282956,0.77
18092475,1.767,49248491,1584453,26149851058,43345039,0.77
15574242,1.568,46986008,862394,25403933717,48468253,0.77
18210921,1.78,42961653,2038991,24786971918,34810303,0.77
16269327,1.416,40494569,1106835,25306544560,38059455,0.77
17582046,1.192,41400170,1070861,24572552262,30116836,0.77
14131545,1.063,40455041,1002785,23927981210,36005025,0.77
12774874,0.169,17731114,769895,4116643909,34855318,0.02
13872596,0.082,17361358,909445,4021134161,29903267,0.02
11567635,0.072,17380820,783202,4056920294,35276137,0.02
14707790,0.06,14578897,778909,4349321859,30309383,0.02
14575214,0.053,14452683,822928,4000018526,31396969,0.02
12719795,0.048,17440573,1066661,4294565736,31853638,0.02
15552991,0.044,16605667,887723,4223228361,30367712,0.02
15281037,0.042,13347802,753219,4082459875,32477831,0.02
13102038,0.04,14507812,887123,3931641104,34824108,0.02
13710080,0.038,15685574,935935,4226563331,32384984,0.02
14774689,0.037,15683653,776309,4190423749,30356506,0.02
15126535,0.036,14454090,957249,4254901007,27986296,0.02
12169010,0.035,14995834,767091,4423318095,41876428,0.02
14903318,0.035,14698239,902484,4165223552,29740589,0.02
12470481,0.034,14434460,857168,4067473185,30221437,0.02
15110411,0.033,14327280,982059,4034426382,25054099,0.02
14565987,0.658,24456365,821517,5733468051,35400464,0.07
15425911,0.365,17774782,914008,5625792544,33185794,0.07
14826169,0.267,18466170,987380,5439982709,32655598,0.07
11669327,0.219,17444351,784480,5987557808,42780437,0.07
13986407,0.189,15804126,848538,5814335577,32641099,0.07
14331347,0.169,17371253,945725,5709901267,31386213,0.07
15584449,0.156,15953336,868537,5527140401,29743130,0.07
12900064,0.145,17667941,907818,6326322598,37026821,0.07
13746018,0.137,16104308,849532,4944509296,32536104,0.07
13145036,0.132,16064370,793996,5346189298,33616650,0.07
12280952,0.125,15813711,809737,5681635904,38533178,0.07
12757971,0.121,18708622,871013,5217908941,38383811,0.07
13743585,0.117,15367690,729487,5070289285,37407545,0.07
12508633,0.113,17832851,940959,5994334466,30317218,0.07
13368967,0.111,15757128,788143,5432235493,39135801,0.07
13446517,0.108,17390866,878518,4756396791,34201205,0.07
14668917,2.636,48357827,909925,9981690331,61001381,0.27
13770856,1.449,34640133,915419,10273312824,49347687,0.27
13010458,1.021,26518812,790790,9183891166,43287953,0.27
13889864,0.853,26024975,904681,8981226445,43760008,0.27
15059729,0.734,24281795,860595,8734126851,33987491,0.27
14825919,0.657,23242345,841328,9548461712,39024970,0.27
13523899,0.599,24000973,985568,9127486956,36747957,0.27
14809482,0.544,22585006,749299,10168115601,35555630,0.27
15488728,0.525,21738498,781250,9480769416,35287784,0.27
15639358,0.498,23384603,930914,9085200307,29807605,0.27
13502514,0.471,20939816,810969,9498271737,35355814,0.27
14681732,0.463,22085816,856447,8871134376,35835884,0.27
13339522,0.444,23369803,844999,8729865578,36126264,0.27
13324507,0.413,21501621,882731,8648928947,34845603,0.27
13604714,0.418,21488031,863815,8761535688,30127502,0.27
12875471,0.407,21628756,845541,8796045764,35120537,0.27
13366401,0.511,18422137,813476,5121198762,34867804,0.05
13736418,0.317,16192671,867036,5777065387,32965655,0.05
12687304,0.256,15167044,865591,5507608447,36343025,0.05
13517644,0.225,16163287,903377,5355680571,28534728,0.05
13362681,0.213,15071697,829364,4817605222,33086348,0.05
13779926,0.198,15080118,821039,6087869696,34614825,0.05
13893893,0.189,20856856,832885,6145618737,31758041,0.05
12665877,0.184,14919084,788430,5402767967,43406381,0.05
14355063,0.184,18721066,914597,6208922624,33725071,0.05
13906960,0.186,16832194,857135,4928462292,33334586,0.05
16209001,0.191,14181843,873029,5352140571,28320821,0.05
14332308,0.175,17103497,965030,6203814624,33081774,0.05
14197089,0.171,15725343,844920,4984940137,38340287,0.05
17251640,0.173,16956664,955858,5434040828,27259780,0.05
14023803,0.173,16289679,908142,5580604313,34152220,0.05
15571116,0.173,16931414,908797,5260654197,30310127,0.05
15039358,1.492,18891865,819876,7028524521,33758016,0.12
14035756,0.841,20718722,807553,7225924471,35061184,0.12
13647229,0.613,19471108,931048,8133110532,35179281,0.12
14958308,0.529,18005750,872795,7081587161,33640468,0.12
12962342,0.469,18383709,850377,7081014300,41447127,0.12
13439569,0.434,19521766,985167,8674491097,38467355,0.12
16597591,0.416,17922231,864992,7104430290,34280827,0.12
13539037,0.388,20529506,1028799,7231540684,36412356,0.12
16300321,0.362,17540046,890503,7987169888,33414857,0.12
15784361,0.373,18019285,862163,7322472710,30066979,0.12
14872467,0.357,21823599,912844,7522845567,34662229,0.12
17539731,0.355,18268049,924940,8259582934,30527864,0.12
14298146,0.336,18979171,962432,8226506938,33439388,0.12
14002507,0.333,20691109,887041,8011992608,39525188,0.12
14961774,0.328,19492113,867220,7571650972,33427285,0.12
16187545,0.329,19704852,1019435,7394435686,31944147,0.12
15674118,4.769,28041873,872709,16147852395,40424993,0.35
15196068,2.593,26706744,913390,15490753642,38479767,0.35
14893615,1.873,29062167,857099,15428167995,40475719,0.35
14296766,1.525,34805080,926493,15494165831,39255139,0.35
15977721,1.302,32825171,969875,16159809185,35947286,0.35
17230297,1.166,30841169,951541,15142932465,36521866,0.35
18185532,1.071,28110051,861209,15452738655,40587998,0.35
16131129,1.041,31106684,949262,15782468559,44779286,0.35
16946889,0.968,34362078,883209,16389231732,35235375,0.35
17789004,0.938,30220612,986517,15985737917,39458977,0.35
16325338,0.901,28628837,905621,16080914283,40809557,0.35
15357293,0.857,35529111,988014,17323802470,42861180,0.35
17054888,0.831,33159452,953437,15942058085,43288242,0.35
19375716,0.776,27431625,969855,15808019802,40265727,0.35
15794227,0.785,32913002,1027765,16049050342,44404629,0.35
19111572,0.749,30021540,1071856,16340994158,42005523,0.35
27800537,2.14,47319943,6041987,8981583087,70190306,1.04
28239515,1.919,46656905,5845321,9984187655,73902617,1.04
28108746,1.812,50727104,6610386,9175323164,72319305,1.04
28330297,1.743,47384082,5939276,10310016693,68301971,1.04
29900173,1.505,35397667,5989448,8850580590,41445760,1.04
27182572,1.505,33860987,5905185,9623869939,45168358,1.04
27095840,1.678,45289718,6029248,9578777406,72577601,1.04
26626446,1.697,47391841,5658017,9126280712,80220168,1.04
26226220,1.64,44888399,5113123,9360202723,72206411,1.04
28895707,1.515,38029932,6011861,9900064962,48644541,1.04
25707857,1.529,41211631,5865694,9037920530,57913774,1.04
27541886,1.504,39479197,6912243,8682221748,47899323,1.04
26935957,1.679,46747827,5625762,9454101383,69139398,1.04
27217219,1.454,33588342,5956998,9914067971,48835220,1.04
27733213,1.636,49727794,6249052,9666189361,67985430,1.04
27939248,1.651,47174228,5819428,9822296229,72795932,1.04
52066776,5.507,56742334,15881075,17664457075,60720897,2.82
51922044,4.392,67014372,15486241,16360917409,75067892,2.82
51240450,3.897,66701185,16245732,16640918987,63267577,2.82
51743773,3.656,54837611,15865575,16979732178,53714105,2.82
53376142,3.964,78329955,15751538,17122001610,93207958,2.82
50860467,3.46,59596192,16357329,16609490068,56766530,2.82
49930941,3.349,60678740,15240270,16011396071,52310194,2.82
49924629,3.397,65333754,16156106,17067427692,57356341,2.82
51017178,3.337,57471765,15868638,17575565646,69357178,2.82
50199769,3.356,63855327,14421460,16132199561,59622923,2.82
51329923,3.368,62039370,14824232,17478223943,63164764,2.82
52773007,3.68,82818017,13939778,18391877876,113849579,2.82
51714767,3.658,79694669,14520745,17484354268,111371808,2.82
51561142,3.681,86397658,15570917,17298175527,117139317,2.82
51341578,3.286,60677745,15056041,16380337520,63833073,2.82
54625057,3.613,56014095,14944272,17045146573,52075843,2.82
106252542,12.76,104480063,38627011,34086496790,86117655,6.72
103757071,9.764,108694499,39524730,33045909002,96906621,6.72
101976839,8.757,103140295,38624521,33721414264,85648737,6.72
101968289,8.313,107497593,40005004,32931288042,75445760,6.72
103087583,7.917,98150599,39376695,32404146962,86857753,6.72
103163638,7.814,100930577,40161038,32955193530,72256158,6.72
104652828,7.828,101031831,38857838,32893583485,84203247,6.72
102284977,7.565,108754089,38578581,33099316954,80993511,6.72
103369087,8.027,101251468,38104679,34356050698,88721770,6.72
105028390,8.639,101769428,38968167,35712857224,90269355,6.72
101759923,7.342,98601150,37889251,32866371116,86470802,6.72
103874939,7.197,96345068,37183810,32134911625,74719450,6.72
103546946,7.193,102033543,39588798,32176054054,77718047,6.72
104336911,7.471,96694212,37915831,33059266442,79761248,6.72
103877130,7.492,124662701,40334061,33596603893,117644004,6.72
103947470,7.522,97364318,39218682,32993397493,80145125,6.72
13582309,0.893,29399819,1066648,7537958047,37485973,0.24
14223782,0.521,24445079,827606,5894480978,39533985,0.24
15175714,0.443,29180364,1023451,6239286258,34363490,0.24
16644601,0.39,28619944,1061982,6604059985,34566014,0.24
16146057,0.626,31086381,1089193,6709693593,36272249,0.24
14423922,0.456,31104232,972067,8380197818,48186638,0.24
14881525,0.365,31731865,1222706,6833937792,40364568,0.24
18254224,0.506,30557998,1347135,7626751304,40449599,0.24
16259272,0.515,29976849,1431465,8128227232,38566409,0.24
16660920,0.462,26964235,1381928,7731771350,47692496,0.24
16780048,0.47,31126588,1630450,7812311577,40074153,0.24
15525256,0.405,28476777,1436912,8239984204,44133071,0.24
16765586,0.449,32260952,1473376,7657932000,43588187,0.24
16537557,0.398,33218999,1510492,7889228449,44569964,0.24
15585069,0.427,27030534,1418301,7986167187,45560440,0.24
17613175,0.445,32290831,1723486,9691694387,47461944,0.24
18309140,2.687,55614651,1146701,10770032912,40473087,0.68
17161036,1.628,47740346,1294454,11061659492,50651543,0.68
16884329,1.21,51434224,1116948,10440358837,45105598,0.68
18068796,1.025,50937884,1145190,10538334432,49146209,0.68
18482487,1.53,48583260,1452062,12590231908,53163840,0.68
18471694,1.184,50730317,1536880,12583206042,51174858,0.68
19399653,0.946,52749981,1444389,11369575999,48857966,0.68
19660305,0.877,54146469,1349291,10704959690,45130469,0.68
17937880,1.479,55135080,2001420,13673957572,58328803,0.68
18027939,1.026,51385014,1512765,11986392740,54490954,0.68
18762287,0.869,51889498,1713411,11218335464,47885840,0.68
21372739,0.906,55831825,1733801,13007622787,48221569,0.68
22705549,1.464,57735987,2959735,15731700985,61910651,0.68
19603475,0.967,51159288,1772306,13090926757,50763220,0.68
23262901,0.937,55516597,2108392,13301858896,53053458,0.68
19972168,0.931,53751809,2216122,12930749552,53187544,0.68
44347491,15.235,283505446,2671243,45941495503,119372673,3.6
41587132,7.782,285023055,2049472,42476014588,96288739,3.6
41780920,5.797,284726130,2152935,43333241308,103901309,3.6
41322158,4.756,289775257,2403482,41915625616,96695208,3.6
46841465,8.521,291348919,3083736,47445083357,127288760,3.6
45402220,5.129,292360036,3085224,44145481002,109003720,3.6
42795789,4.221,288522544,3256079,44928540936,113466522,3.6
50718483,4.658,302441167,4935825,51607521776,145612939,3.6
50750447,6.246,300662991,4703539,50248195453,137359204,3.6
51865374,4.691,304650033,5548698,55863340517,163026614,3.6
55558699,4.18,311973555,6197263,57778230360,165049948,3.6
52046875,3.826,309549943,6327604,54758525130,150985025,3.6
62722882,6.221,316201331,8888388,66470232395,198820648,3.6
59099092,5.03,321709572,9422923,67401223718,189871348,3.6
57037102,4.36,314333739,9312882,61903315324,169884558,3.6
62316341,4.704,315968734,9436725,66598916080,192419729,3.6
15983783,0.517,32692174,934172,5700057519,28617204,0.07
16920506,0.307,27576111,931804,5809542279,28491199,0.07
12940796,0.286,28830127,950470,6025350551,33015846,0.07
15244710,0.245,32044559,995614,5465527629,31470436,0.07
15285763,0.186,30944092,930835,5572402866,30938385,0.07
15895906,0.225,31665709,1041480,5657195946,28287420,0.07
13289983,0.227,30155181,1032362,5674236439,33923890,0.07
12184519,0.208,33230163,961831,6494526658,31975228,0.07
14368057,0.189,31529371,1040201,6013767809,35811347,0.07
14796930,0.219,26278895,1061050,5521658517,37589885,0.07
14136766,0.197,30120427,930443,5643516473,32369099,0.07
14068314,0.198,30574028,869850,6032244784,38002674,0.07
13332098,0.182,30999725,871050,6119896575,32277279,0.07
12839323,0.223,26882341,952763,5673915777,37450405,0.07
13517757,0.187,28248139,994752,5655790987,37087263,0.07
14665636,0.231,29058665,1043134,7107092046,30180473,0.07
19738891,1.476,58990443,924239,10512319448,35532149,0.19
19691014,0.805,57946980,985138,10740683385,36630615,0.19
20456113,0.651,55024232,1200492,10437577485,38722016,0.19
20259955,0.489,56959481,1295692,10712952152,37704042,0.19
21565092,0.44,60607750,1237807,10832271144,34510613,0.19
20254347,0.43,58594793,1231526,10724106333,44692905,0.19
21129181,0.389,63098113,1207573,11348537543,36846823,0.19
20220056,0.408,66681287,1224862,10973015572,34348102,0.19
20659870,0.445,59740770,1075928,11033397289,42138085,0.19
19900751,0.506,61510212,1266375,11438901399,35838353,0.19
20075088,0.447,53614231,1185219,10968783924,39832809,0.19
21441472,0.461,55879474,1184055,10817890354,37973033,0.19
18936995,0.396,64626574,1383299,11289531365,37212554,0.19
20080137,0.404,68980734,1146166,10718581552,33345933,0.19
21624735,0.48,56403501,1176176,10728186601,43994714,0.19
22345765,0.416,60307554,1328052,11578163248,33515747,0.19
66662268,5.965,205843161,1112713,35664901373,42661288,0.62
67656803,3.318,209110384,1429944,38444043647,48800086,0.62
66510825,2.218,205150938,1312795,38103043369,51364806,0.62
70404207,1.758,204960145,1313014,38563460399,44122092,0.62
66902944,1.453,201855567,1265060,38553885112,49956389,0.62
64547260,1.333,209512455,1360014,39449133339,51708585,0.62
63343251,1.265,205487878,1606437,40574445376,55969950,0.62
65859542,1.25,205180906,1497100,39910727888,53114833,0.62
63706164,1.287,205663536,1308913,40061107945,54222224,0.62
66107936,1.259,206792249,1395400,40213423803,57190289,0.62
64441685,1.254,211816912,1550479,39800957897,56323672,0.62
68115465,1.308,204162131,1775980,40325341824,47967280,0.62
65928547,1.293,206932678,1770015,41134542053,49649102,0.62
65871480,1.272,209259292,1851510,43324856564,62243943,0.62
66031212,1.402,212068886,1542297,40826101154,48674003,0.62
67789325,1.337,206970819,1672246,40949359667,50657270,0.62
15440523,0.605,24010633,825829,5124431972,31530111,0.15
14480676,0.399,25642069,864233,6112521788,36698459,0.15
14038776,0.304,29629158,829948,5493607216,36841195,0.15
15371790,0.287,29008748,996374,6538174465,33782288,0.15
16860414,0.294,27773725,971471,6434410857,34363134,0.15
16176012,1.38,36218432,860723,7783100777,39320292,0.34
15007864,0.892,41206735,749528,8055704242,39964828,0.34
17399241,0.628,42839036,948563,8465035059,36303151,0.34
18480075,0.537,44780253,1007503,8934468590,40442147,0.34
21258869,0.511,43755750,1040983,9812554452,36269615,0.34
25613700,4.071,85886627,934262,13064822806,37673824,1.02
27074381,2.653,97439970,1022684,14756805876,45416772,1.02
27397988,1.782,96427213,1023226,15331040294,47978689,1.02
27358242,1.417,102525720,1178903,16197507674,41349227,1.02
28418325,1.251,94454515,1296770,18542393680,44554703,1.02
14261479,0.819,38425015,925848,5752918402,34821216,0.11
14808450,0.522,37350972,1029893,6307791779,36264236,0.11
14813373,0.498,42276954,810373,6494347503,43454216,0.11
14871418,0.365,37295919,908975,5730308056,33913989,0.11
13991861,0.338,34624736,781446,6112805771,34791278,0.11
16692266,0.349,32474948,883749,6102826491,36833116,0.11
14765838,0.32,38577293,963234,6080012132,35441733,0.11
16597977,0.309,33860363,1044165,6920857728,31551738,0.11
17202206,0.306,32920983,916229,7133430545,32208870,0.11
14429119,0.287,35624837,795316,7164468928,36181604,0.11
17502760,0.372,42324077,936302,6509299211,42979003,0.11
