L1-icache-load-misses-percent,iTLB-load-misses-percent,L1-icache-loads,cpu-clock,instructions,iTLB-loads,cpu-cycles,dTLB-loads,L1-dcache-loads,user-time,task-clock,input-size
1.53,0.02,1723323549,2.76,3978310543,1676695086,6271574598,1989661350,2043051126,0.93,2.77,0
1.96,0.02,1621119441,2.6,4062440378,1583558803,5865602665,1890960116,1941787987,0.84,2.61,0
1.79,0.01,1983625090,3.41,5134084383,2162669047,7631153427,2382649417,2526703906,1.13,3.41,0
2.0,0.02,1641330844,2.69,3774693979,1583646311,6129555983,1939395635,1896399586,0.99,2.69,0
1.83,0.02,1750003333,2.83,3958882410,1652237780,6371750694,2076643619,2012020072,1.04,2.84,0
1.9,0.02,1668093470,2.92,4146033921,1638156526,6598555402,2072282211,2087887978,1.06,2.93,0
1.66,0.02,1920791125,3.1,4646445076,1812067139,7027225545,2190611727,2213794917,1.07,3.11,0
1.63,0.01,2183031312,3.66,5408438624,2333618146,8147049913,2633217495,2754913635,1.12,3.66,0
1.81,0.02,1872898601,3.34,4810461950,1966697228,7430850986,2273729682,2430697735,1.13,3.35,0
1.67,0.02,2141851332,4.14,5165450416,2026061342,9496468650,2689935397,2744572584,1.87,4.15,0
1.86,0.01,3160843353,5.2,9443169467,3204147072,12105952470,4119280818,4297249199,3.57,5.21,1
1.62,0.01,3246784429,5.19,9788543753,3365765761,11948433313,4348218750,4389588248,3.37,5.2,1
1.5,0.01,3215569371,5.0,9755014979,3159297280,11665322878,4245128988,4373002680,3.31,5.0,1
1.14,0.01,3379424497,5.26,9657727919,3270384476,12233820247,4512925388,4529741799,3.37,5.27,1
1.22,0.01,3513765787,5.85,10704743228,3632696164,13610500359,4842563510,4983568857,3.6,5.85,1
1.31,0.01,3286354162,5.27,9388049165,3256378144,12227382870,4505550276,4390035086,3.47,5.28,1
1.02,0.01,3998353695,6.47,11097978021,3931527975,14922555889,5283342334,5296705791,3.88,6.48,1
1.13,0.01,3546737229,5.75,10160796633,3440522140,13346847874,4744628753,4675169818,3.68,5.76,1
1.07,0.01,3266756181,5.36,9808139927,3270776861,12473978897,4381018690,4569709359,3.61,5.37,1
1.15,0.01,3708352852,6.43,10797515349,3724632894,14895081913,5230020865,5173703868,3.92,6.44,1
1.28,0.01,3057675263,5.07,9753631804,3217881795,11808071481,4261271540,4403361904,3.39,5.08,1
1.01,0.01,3457755732,5.58,9723566810,3388540340,12938289971,4705794270,4524293123,3.69,5.58,1
0.98,0.01,3685576037,6.24,10700547540,3621935103,14307118548,4917520584,5123504773,3.9,6.24,1
0.97,0.01,3686220292,6.03,10310321011,3525706591,13962801176,4852185983,4954603063,3.85,6.04,1
1.09,0.01,3678166627,6.43,10462659865,3589479060,14749213645,5024904363,5080560060,4.12,6.44,1
1.08,0.01,3621971553,6.62,10373567191,3597047361,15206009011,5095737814,5048454518,4.41,6.63,1
0.7,0.0,9561069734,14.63,31621310098,9579571031,34555792663,13700355051,13963123642,12.98,14.64,2
0.81,0.0,9964639462,15.08,31916412202,9815749400,35564339850,14006233595,14026714917,13.16,15.09,2
0.66,0.0,9611562135,14.87,32041953242,9615933687,35010813204,13849346733,14108276829,13.15,14.87,2
0.7,0.0,9630371670,15.23,32347335067,9732051976,35977813940,14204710567,14282868013,13.32,15.24,2
0.54,0.0,9981576997,15.7,32863681619,10070495934,37076240283,14519563502,14771187439,13.42,15.71,2
0.73,0.0,10126130373,16.13,33188153886,10199787394,37988575625,14792856385,14805778072,13.67,16.14,2
0.54,0.0,9918564255,15.76,32223560226,9794248627,36931789363,14425618066,14526555483,13.71,15.77,2
0.53,0.0,10174223966,16.04,32319664732,10019682410,37635847928,14879783954,14659825338,13.63,16.05,2
0.54,0.0,10956838811,18.2,34433851713,10833498871,42255271934,15949134414,15932390263,14.81,18.21,2
0.56,0.0,10062949996,16.14,33033718237,10278568849,37801380515,14788086089,14865600873,13.73,16.15,2
0.57,0.0,10544466145,17.33,33896677547,10361823391,40513966957,15346814602,15348545533,14.62,17.34,2
0.55,0.0,10897886344,18.24,35000326134,10952327260,42725124867,15869895504,16109719837,14.75,18.26,2
0.66,0.0,10458257669,17.52,34088183659,10460526365,41075670419,15255092840,15362106014,14.7,17.53,2
0.61,0.0,10776483524,18.52,34910781269,10871228253,43437512869,15780964238,16033768914,15.31,18.53,2
0.59,0.0,10645200325,17.12,33280440843,10486272167,40011497082,15308812085,15184129952,14.42,17.13,2
0.62,0.0,10792270515,18.62,34690855562,10861295851,43162460309,15811814863,15863273932,15.39,18.63,2
1.7,0.02,1845903061,2.82,5848244471,1742176604,6409915253,2142637071,2128380217,1.05,2.83,0
1.79,0.01,1940379508,2.95,6095031080,1835869059,6672221783,2256798686,2125259177,1.05,2.96,0
1.93,0.02,1708885201,2.83,5885821961,1754371503,6349709766,2021673607,2166080892,1.07,2.84,0
1.78,0.02,1840240165,2.84,6356440849,1747596462,6500920805,2108720378,2060646357,1.07,2.85,0
1.99,0.02,1758615926,2.87,5742963223,1763161839,6500436677,2066637657,2136089307,1.08,2.88,0
2.13,0.02,1775755954,2.88,6329433733,1810550444,6549366616,2151512257,2144233368,1.07,2.89,0
1.74,0.02,1910743099,3.05,5855054410,1763804499,6766474496,2131358444,2078958336,1.23,3.06,0
1.42,0.02,2242180221,3.64,6650446191,2106075235,8061802790,2508429862,2602684777,1.32,3.64,0
1.68,0.02,1986292531,3.18,6421215228,1851649723,7072425207,2259193962,2221222735,1.18,3.19,0
1.82,0.02,1721569707,3.0,6124350798,1864447626,6615491247,2148464217,2161272958,1.14,3.0,0
1.5,0.01,2198947848,3.65,6839336914,2116465850,8079065482,2525363360,2586806972,1.29,3.66,0
1.68,0.02,1916870864,3.3,6236454811,1851960091,7301518209,2204606554,2312928139,1.3,3.31,0
1.53,0.01,2222994421,3.57,6440045211,2106491357,7936075985,2448955007,2615000401,1.28,3.58,0
1.87,0.02,1902139739,3.21,6292310940,1876793255,7136306044,2188990402,2208395917,1.24,3.22,0
2.2,0.02,1811935835,3.06,6303766140,1753640205,6827341443,2136702330,2086502936,1.25,3.07,0
1.74,0.01,1892130277,3.34,6394542412,2054531165,7306338114,2296758158,2336286834,1.22,3.35,0
1.19,0.01,3336038240,5.02,14437417085,3254060089,11692592218,4194385052,4070197465,3.2,5.03,1
1.02,0.01,3433056997,5.26,14559189577,3304072969,11960590930,4261170888,4170581088,3.31,5.26,1
0.97,0.01,3340942032,5.15,13960993630,3275355364,11910552697,4144773434,4259979213,3.23,5.16,1
0.98,0.01,3468624987,5.41,14099803550,3458053047,12369446141,4346346257,4422635322,3.29,5.41,1
1.12,0.01,3360673618,5.23,13586548219,3268745975,11988331049,4190499976,4289913697,3.3,5.24,1
1.08,0.01,3259609400,5.21,14462882521,3362368553,12019102651,4234829734,4277737157,3.3,5.21,1
1.01,0.01,3456678681,5.45,14234305991,3342994735,12365114086,4300554022,4270172973,3.44,5.46,1
1.16,0.01,3291447721,5.66,14507908473,3427603820,12771161004,4294645768,4329699392,3.67,5.67,1
1.05,0.01,3584042035,5.89,14674554202,3408739434,13145842508,4408544545,4290864873,3.8,5.9,1
1.14,0.01,3317316013,5.6,14212589616,3390268747,12625051084,4240397756,4340058435,3.61,5.61,1
1.07,0.01,3828125640,6.08,15446835970,3723663660,13615178484,4695456019,4637063870,3.55,6.09,1
1.14,0.01,3396024095,5.78,14391119987,3507951523,12929990651,4323219996,4348942907,3.69,5.79,1
1.16,0.01,3279840890,5.64,14098844597,3303046177,12717286799,4219891769,4258594887,3.7,5.65,1
0.94,0.01,4092217736,6.58,15653994954,3994615571,14522782645,4938127218,4890285785,3.8,6.59,1
1.14,0.01,3374624866,5.85,13973129289,3405559576,13100055259,4297690425,4297672027,3.81,5.86,1
1.02,0.01,3420413202,5.8,13707370039,3361687211,12959400071,4248004013,4341598281,3.69,5.81,1
0.6,0.0,7466158722,10.95,36210447042,7373301337,25728354458,9710922793,9791082315,8.74,10.96,2
0.56,0.0,8158256975,11.99,37118179731,8177317369,27678094441,10531701344,10559156485,8.86,12.0,2
0.55,0.0,7896069429,11.6,35477722882,7732628314,27028300482,10255663948,10182135518,8.89,11.61,2
0.67,0.0,7775634704,11.6,36904906079,7711851356,26853999088,10053983482,10040281479,9.02,11.62,2
0.49,0.0,7662229901,11.36,35664035454,7624846367,26486463324,9874761995,10050345872,8.9,11.37,2
0.64,0.0,7374588439,11.21,35708667498,7351429975,26028566039,9665272074,9814201090,9.02,11.22,2
0.57,0.0,7392696550,11.53,34568091476,7289452808,26653232980,9771130526,9852194859,9.29,11.54,2
0.6,0.0,7504940004,11.79,35932098437,7535877079,27267779161,9924827048,9993190984,9.35,11.8,2
0.65,0.0,7389405875,11.69,34566153068,7336311069,26966920622,9814990257,9765715915,9.41,11.71,2
0.58,0.0,7413615254,11.69,35837280537,7452551733,26955990959,9743068360,9778370775,9.48,11.71,2
0.65,0.0,7635254749,12.08,36422207549,7519461806,27608893503,9894474664,9933858350,9.65,12.09,2
0.66,0.0,7406119143,11.81,35506451415,7285620418,27103769851,9729203953,9711120856,9.63,11.83,2
0.66,0.0,7492877554,11.74,36126622908,7438770650,27033952867,9795162793,9812062639,9.35,11.75,2
0.62,0.01,7459937519,11.82,34777186406,7499807231,27266388659,9870733501,10016649201,9.35,11.83,2
0.57,0.0,7731989399,12.05,35588939888,7572166515,27580517564,10081466746,10000730991,9.47,12.06,2
0.7,0.01,7334082062,11.73,35975493401,7368608407,26944315872,9752358653,9841512335,9.47,11.74,2
2.18,0.02,1419340965,2.07,2929696679,1304508558,4688929676,1466630263,1392773125,0.21,2.08,0
3.15,0.02,1320535897,2.19,3100324173,1452227750,4874382545,1561392939,1592082441,0.23,2.2,0
2.4,0.02,1509630277,2.33,3542382071,1547756899,5162290118,1645356146,1738336648,0.24,2.34,0
2.51,0.02,1437560819,2.14,2975493199,1389500497,4822810828,1498929674,1444192366,0.24,2.14,0
3.22,0.02,1290109146,2.09,2951298237,1472311830,4656041183,1397077700,1498702504,0.24,2.1,0
3.24,0.02,1218670079,2.08,3022216446,1345443428,4645210541,1459322946,1486093894,0.23,2.09,0
1.98,0.02,1560497562,2.26,3101139030,1451012906,4993084456,1602342002,1507689401,0.24,2.26,0
2.2,0.02,1539609552,2.26,3103979846,1476508748,4977763681,1642372155,1582525012,0.24,2.27,0
2.97,0.03,1138222785,1.91,2482423495,1156702005,4251464730,1320557052,1331250087,0.25,1.92,0
3.11,0.02,1198755267,1.92,2711647188,1211289436,4338437781,1279223057,1395972821,0.24,1.93,0
2.48,0.02,1286195993,2.03,2741127010,1240614934,4553451810,1375955278,1443093629,0.25,2.04,0
2.57,0.03,1244917491,2.01,2780332395,1260455780,4493596244,1337227889,1415329611,0.24,2.02,0
2.72,0.02,1446798480,2.43,3540418183,1630532823,5397229457,1821697954,1797567014,0.24,2.43,0
2.54,0.02,1390818618,2.18,3039996240,1406310093,4761098616,1494150130,1601853134,0.24,2.19,0
2.41,0.02,1397431297,2.08,2961434072,1331923131,4675491439,1494607054,1408279825,0.23,2.09,0
2.34,0.02,1589753458,2.43,3598418516,1692082614,5337509428,1740109682,1809340051,0.23,2.44,0
2.16,0.01,2534840877,3.53,6754137984,2548361561,7907088378,3211510520,3398982734,1.3,3.54,1
2.26,0.01,2248362309,3.21,5997689061,2226191909,7319301643,3016501380,2893752139,1.49,3.21,1
2.03,0.01,2716548029,3.77,6909494721,2612606220,8406965872,3342201426,3482829691,1.42,3.77,1
2.11,0.01,2321491710,3.2,6214324729,2233367389,7311416179,3008865571,2935365421,1.42,3.21,1
2.52,0.01,2245265918,3.16,5801255143,2155166619,7170341436,3058159209,2935594499,1.42,3.17,1
2.4,0.01,2324487060,3.34,6030585800,2241049491,7556788729,3076575611,3062444654,1.43,3.34,1
2.04,0.01,2499643648,3.44,6516425843,2439010481,7886247307,3138477098,3134396839,1.43,3.45,1
2.53,0.01,2188844007,3.23,6308980590,2307314440,7380259292,3008129062,2976817920,1.44,3.24,1
2.47,0.01,2393444820,3.41,6596173603,2375301953,7735679970,3027003976,3138712792,1.44,3.42,1
2.78,0.01,2259651125,3.27,6415017559,2327054053,7504478579,2943228279,3100807169,1.45,3.28,1
2.1,0.01,2373839164,3.33,6330849092,2293676771,7535591770,3069250922,3052371367,1.43,3.33,1
2.21,0.01,2627835410,3.83,6974805189,2845866107,8530553984,3328042361,3479018198,1.49,3.84,1
2.4,0.01,2375817902,3.44,6460017366,2431535943,7717180220,3091488291,3136093992,1.49,3.45,1
2.74,0.01,2346449236,3.31,6700551748,2316911892,7612883451,3017860348,3045958055,1.48,3.32,1
2.51,0.01,2509301631,3.75,7006686931,2551537535,8411804568,3227738634,3372336708,1.59,3.76,1
2.3,0.01,2425265012,3.61,6866791823,2418380239,8233443678,3305389868,3207533739,1.51,3.62,1
1.93,0.01,5356198346,6.63,16141237610,5227030214,15304099395,7551002288,7547571560,4.41,6.64,2
2.18,0.01,4890095140,6.44,15952718079,4844962264,15060893735,6924042298,7208539120,4.5,6.44,2
2.18,0.01,4933825897,6.56,15801293307,4861327675,15195275911,6971142121,7185983686,4.52,6.56,2
2.01,0.01,5201775151,6.87,15731361023,5153421276,15946804531,7378428059,7269052493,4.54,6.87,2
1.9,0.01,5394296419,7.24,16647724988,5436261098,16744058733,7762915165,7594463551,4.58,7.25,2
2.23,0.01,4960684382,6.62,15506677685,4926266227,15277500828,7029280786,7175877660,4.54,6.63,2
2.13,0.01,4925009725,6.61,15653534747,4968889643,15317383996,7202458235,7047552571,4.61,6.62,2
2.05,0.01,5247996499,7.02,16299117283,5273395250,16173728961,7207329259,7608860621,4.63,7.03,2
2.2,0.01,4974821328,6.65,15808388467,4932355282,15384561407,6808642338,7255237950,4.62,6.66,2
2.13,0.01,5123879318,6.88,15381884404,5058074391,15780811612,7463286259,7173217049,4.65,6.89,2
1.97,0.01,5207006665,6.91,15653674319,5101731313,15932410330,7417091115,7277272780,4.62,6.92,2
2.21,0.01,4977127565,6.97,16306592105,5062821723,15998191632,7307645698,7327043296,4.69,6.98,2
2.16,0.01,5064868453,7.06,16258580646,5067737701,16194574567,7251877891,7231604376,4.8,7.07,2
2.3,0.01,5052952871,7.22,16170549778,5189019682,16447493430,7184787383,7450916294,4.89,7.23,2
2.18,0.01,5046232747,7.03,15752429969,5023008651,15993379796,7214126769,7014139218,4.91,7.04,2
2.33,0.01,4885123581,6.98,16152120120,4903965830,15944691204,6868146773,7281223112,4.93,6.99,2
2.13,0.02,1509210903,2.7,3692490447,1574777323,6101679927,2030851935,2145489437,1.01,2.7,0
2.26,0.02,1671436716,2.95,4147080536,1759966689,6655261842,2262602105,2315886617,1.01,2.95,0
1.92,0.02,1829441790,2.97,3983170675,1733216041,6729117962,2340488868,2265998310,1.03,2.97,0
1.78,0.02,1770523734,3.03,3929137328,1710883811,6872865579,2406116767,2339590656,1.04,3.04,0
1.96,0.02,1854256348,3.12,4432906106,1906962370,7043796759,2428735008,2391339426,1.04,3.12,0
1.53,0.02,2102961962,3.31,4599262936,1959016773,7415506965,2554094106,2511958524,1.06,3.31,0
1.83,0.02,1566709256,2.78,3667082534,1448484578,6309944662,2063776865,2166640196,1.04,2.78,0
1.7,0.02,1743357143,3.07,4132825721,1742325322,6960013653,2391620205,2302002422,1.08,3.08,0
2.12,0.02,1610548470,3.01,4277210248,1760678568,6760580333,2258721236,2338627263,1.12,3.02,0
2.2,0.02,1596496003,2.97,4003232028,1649443295,6634480831,2079856579,2292558798,1.14,2.97,0
1.59,0.02,1713630463,2.96,3590358896,1555691432,6619917194,2200081943,2207148533,1.16,2.97,0
1.68,0.02,1725895634,2.98,3618903491,1635529451,6698922604,2283626607,2191436285,1.13,2.98,0
1.94,0.02,1547297754,3.0,3945419388,1608863608,6673176658,2109566255,2271837559,1.2,3.01,0
1.92,0.02,1652963979,2.91,3688383103,1469827704,6479800744,2134865212,2102188067,1.2,2.92,0
1.78,0.02,1804718902,3.24,4976856657,1702148901,7224609819,2370345511,2484422358,1.3,3.25,0
1.25,0.01,2332123551,3.79,5758879423,2319474302,8407718532,2864731960,3010005495,1.48,3.8,0
1.59,0.01,2112975779,3.88,5658176902,2056752219,8925531684,3317118139,3413494333,2.14,3.89,1
1.58,0.01,2318321516,4.15,6108321415,2345384058,9553695927,3574241575,3544998486,2.16,4.15,1
1.55,0.01,2076626591,3.88,5540434360,2027646609,8859627412,3381457211,3294979041,2.16,3.88,1
1.31,0.01,2111842927,4.02,5804281121,2335411436,9233757603,3333041706,3481758326,2.18,4.03,1
1.36,0.01,2133900068,3.95,5746714150,2089483603,9089849136,3383559989,3386632271,2.19,3.96,1
1.16,0.01,2825822530,4.68,6617835204,2718654593,10626766312,4014047846,3918280620,2.21,4.69,1
1.59,0.01,2107387143,3.9,5559543500,2039554373,8951808556,3363356219,3215300216,2.22,3.9,1
1.41,0.01,2057852679,3.93,5718449044,2094908419,9081866806,3253431771,3447429168,2.22,3.94,1
1.4,0.01,2104481868,4.05,5669707616,2256113449,9239422478,3303928362,3435014603,2.26,4.06,1
1.69,0.02,2146789859,3.97,5760384770,2047690439,9131868478,3230923685,3359671790,2.26,3.98,1
1.33,0.01,2194738294,4.16,5911705073,2189721461,9500459183,3428866513,3458568821,2.29,4.17,1
1.57,0.01,2131963623,4.29,5776056568,2390846107,9731130890,3362053104,3470718009,2.39,4.29,1
1.12,0.02,2222349360,4.29,5927760918,2205626160,9756708710,3459271724,3457396413,2.41,4.3,1
1.51,0.01,2562156406,4.72,6579874006,2603232164,10600877234,3698497390,3790747492,2.47,4.73,1
1.41,0.01,2066479373,4.35,5555876126,2333182393,9752818208,3318016363,3363911262,2.56,4.36,1
1.35,0.01,2293247937,4.52,6550178350,2437241252,10121362021,3707795079,3559960642,2.74,4.53,1
0.33,0.0,11118198411,21.46,35135957477,10846896580,50538694622,21981925902,21918983282,19.2,21.47,2
0.31,0.0,10851631718,21.92,34830839552,10656619269,51738128490,21703013918,21563542368,19.94,21.92,2
0.36,0.0,10865324453,22.5,35340117133,10926404813,53124504993,21796097061,21928024187,20.4,22.51,2
0.37,0.0,10833956243,22.06,35072542784,10731909943,52133378874,21677996540,21726213410,20.08,22.06,2
0.36,0.0,10686616708,22.07,34343909166,10537388025,52196757151,21605452528,21414126563,20.31,22.08,2
0.33,0.0,10511266915,21.86,34893362423,10559770973,51676485339,21364468180,21578662815,20.13,21.87,2
0.36,0.0,10610468179,22.04,34822650173,10648502783,52143653363,21490811214,21601347987,20.25,22.05,2
0.29,0.0,10615432552,22.28,34546594852,10588149023,52367484914,21654180011,21456240191,20.45,22.29,2
0.37,0.0,10620447357,22.12,34828050467,10544093722,52156663147,21448008056,21654603733,20.36,22.13,2
0.33,0.0,10932256434,22.47,34951608224,10667260499,52859867819,21950054554,21701247190,20.42,22.48,2
0.3,0.0,10844242224,22.53,34968400195,10714024505,52731404028,21797034713,21843825256,20.49,22.54,2
0.34,0.0,10528046631,22.34,34717970830,10539847862,52522381327,21502904631,21691387623,20.57,22.35,2
0.4,0.0,10733749463,22.63,35124784901,10789801887,53173073075,21607177723,21864851110,20.73,22.64,2
0.27,0.0,10679697312,22.67,34679138632,10603339676,53222457753,21623812521,21729249749,20.81,22.68,2
0.29,0.0,10583836897,22.9,34972722883,10730381362,53504831506,21544685964,21751344630,21.09,22.91,2
0.33,0.0,11262461244,23.47,35855747308,11135727582,54810372192,22096917413,21951681771,21.09,23.48,2
1.98,0.02,1520258258,2.32,3530667151,1496682811,5097883660,1681155672,1781414482,0.22,2.33,0
2.24,0.03,1293337621,2.06,2983378108,1270357008,4585478958,1508539996,1537299883,0.24,2.07,0
2.27,0.03,1352081705,2.17,3089288187,1272781269,4770219214,1586037733,1594360721,0.26,2.17,0
2.8,0.02,1268280153,1.96,3260349512,1208399277,4415577513,1301146738,1433910938,0.26,1.96,0
2.7,0.02,1330046560,2.23,3605578360,1518795164,4928672951,1622852599,1643971046,0.28,2.23,0
2.14,0.02,1354637323,2.1,2907191577,1261034280,4625231797,1615782677,1537204468,0.28,2.1,0
2.4,0.02,1333179040,2.04,2868963202,1203352691,4557184706,1509742649,1459266106,0.33,2.05,0
2.4,0.02,1365638429,2.14,3240250911,1254526770,4785921990,1547905488,1599405952,0.31,2.14,0
2.16,0.02,1461562461,2.27,3228427715,1469292529,5097464030,1862847202,1659225166,0.37,2.28,0
2.6,0.02,1459819823,2.32,3849449680,1650516907,5180298973,1682113361,1916148349,0.36,2.33,0
2.02,0.02,1462804230,2.14,3239643787,1330987241,4748450322,1746387827,1529574677,0.38,2.14,0
2.4,0.02,1362701238,2.14,3284926478,1341406992,4703408267,1519415753,1572296674,0.35,2.15,0
1.94,0.02,1703859023,2.47,4793356284,1641611618,5568669941,1882626986,1729673144,0.44,2.47,0
2.53,0.02,1438669174,2.15,3766791701,1368129754,4869613168,1603225072,1612952914,0.38,2.16,0
2.4,0.02,1493713698,2.32,3580939264,1551922213,5128738633,1782568412,1670001375,0.39,2.32,0
2.27,0.02,1440767511,2.19,3044471885,1454394565,4895286610,1594937148,1615310171,0.44,2.2,0
2.68,0.03,1175105375,1.91,3160736047,1160350553,4348356441,1420480153,1431233368,0.22,1.92,1
2.21,0.02,1279363919,1.96,2765946778,1193674202,4295262216,1454900522,1364040089,0.23,1.96,1
2.58,0.02,1228145161,1.99,3311016800,1281423145,4481433644,1345085194,1506458808,0.26,1.99,1
2.49,0.02,1253972735,2.04,2971351629,1238222698,4550749568,1542691296,1470381125,0.26,2.05,1
